,words,amounts,entropies
13299,stoning,123,0.262
20831,frog,82,0.262
1852,irrespective,660,0.261
2165,withdraw,2154,0.261
4038,unemployment,5463,0.261
5329,voluntary,2470,0.261
7941,collaborative,96,0.261
12755,commemorate,192,0.261
963,steady,124,0.26
1993,paradoxically,179,0.26
2756,impression,2275,0.26
6743,pernicious,69,0.26
7240,incoming,69,0.26
7730,lama,455,0.26
16170,mauritania,399,0.26
1178,accusation,784,0.259
1786,monopoly,1730,0.259
1985,contrary,3578,0.259
4964,escalation,306,0.259
5145,destructive,374,0.259
12078,112,139,0.259
16088,breakfast,139,0.259
21182,trans,97,0.259
1535,recognition,4278,0.258
2315,freight,473,0.258
4669,comparison,1127,0.258
4890,tower,279,0.258
8059,ethical,1099,0.258
11334,horizon,377,0.258
11455,colombia,766,0.258
13228,egg,418,0.258
1573,weapon,2464,0.257
7966,oppression,560,0.257
8261,audacious,70,0.257
10910,tse,84,0.257
11121,sludge,70,0.257
19823,lesbian,126,0.257
266,towards,8159,0.256
1127,chief,211,0.256
3188,inferior,113,0.256
6485,coastal,1062,0.256
12201,mandela,197,0.256
921,current,14936,0.255
4102,suburb,99,0.255
4449,copyright,611,0.255
5078,incompatible,596,0.255
6813,ninth,184,0.255
9098,bolkestein,710,0.255
14608,öcalan,85,0.255
15300,provincial,71,0.255
16305,aarhus,142,0.255
21896,blah,71,0.255
2942,prefer,1149,0.254
3786,centre,4584,0.254
5819,irish,3810,0.254
7931,seeker,1040,0.254
1778,agency,8852,0.253
2146,moderation,244,0.253
5651,precarious,529,0.253
818,admissible,144,0.252
1129,resource,18454,0.252
1338,capacity,5884,0.252
2547,successive,259,0.252
3955,prosperity,2485,0.252
3968,mid - term,199,0.252
5632,dense,173,0.252
6616,artisanal,72,0.252
6767,ridiculous,592,0.252
9300,proclamation,144,0.252
9952,lagos,72,0.252
13887,pakistan,1195,0.252
14433,horn,235,0.252
19436,roosevelt,72,0.252
1265,pretty,1031,0.251
2536,reminder,246,0.251
3254,scarce,232,0.251
4006,productive,1167,0.251
6092,flooding,376,0.251
18082,pittella,116,0.251
201,state,124157,0.25
5840,crossroad,160,0.25
5932,hospital,1709,0.25
18537,philanthropy,73,0.25
23134,higgins,73,0.25
35,suspension,659,0.249
1991,paradoxical,234,0.249
2123,dare,439,0.249
3422,consistency,953,0.249
5852,deviation,117,0.249
8235,ambiguous,337,0.249
10825,motorway,367,0.249
11688,tribal,132,0.249
13279,knee,202,0.249
2524,lesser,266,0.248
7670,slovak,561,0.248
12756,commemoration,103,0.248
501,voice,4570,0.247
658,multiannual,769,0.247
2807,finland,1581,0.247
4124,eur,1301,0.247
5192,unfounded,193,0.247
7330,180,178,0.247
10623,diagnosis,461,0.247
14202,alzheimer,608,0.247
16756,oda,74,0.247
26162,fourçans,74,0.247
26530,memorize,74,0.247
3808,division,1689,0.246
11038,ambassador,685,0.246
14158,linkohr,209,0.246
1339,proof,1407,0.245
2355,solemn,180,0.245
3755,recipe,345,0.245
4303,impediment,90,0.245
6158,8,3423,0.245
7014,sailing,90,0.245
7186,unarmed,75,0.245
8768,harassment,481,0.245
15135,650,90,0.245
16292,seveso,120,0.245
19916,telescope,180,0.245
6280,twice,391,0.244
9067,tactical,136,0.244
10010,metal,498,0.244
1774,important,68213,0.243
1943,polar,91,0.243
3630,operator,2315,0.243
3740,multifunctionality,76,0.243
5571,defense,266,0.243
6680,staggering,76,0.243
8350,synthetic,424,0.243
10338,gang,364,0.243
11331,arbitration,167,0.243
11547,apartheid,182,0.243
13353,sharia,152,0.243
20515,spice,76,0.243
396,observation,2082,0.242
2826,partial,533,0.242
5716,terrorist,4009,0.242
7609,veto,657,0.242
16483,knesset,107,0.242
1276,spite,1753,0.241
2888,remainder,153,0.241
5410,patent,2698,0.241
14052,pope,230,0.241
15217,soup,92,0.241
3857,uk,339,0.24
5610,contradictory,587,0.24
5841,intersection,108,0.24
7368,storage,1041,0.24
7581,cow,442,0.24
9712,invoice,77,0.24
11104,grouping,139,0.24
11259,850,77,0.24
11368,pandemic,386,0.24
12743,subcontractor,77,0.24
18372,monkey,251,0.24
4568,dignified,194,0.239
6422,aggressive,562,0.239
6883,convenience,389,0.239
8723,dispel,155,0.239
25782,eisma,93,0.239
117,whether,18933,0.238
1657,harness,172,0.238
5010,trillion,358,0.238
12448,repetitive,78,0.238
313,member,116300,0.237
1757,remember,5797,0.237
8401,underlying,768,0.237
9440,brother,942,0.237
12093,joseph,157,0.237
15791,116,141,0.237
6044,immediate,2993,0.236
11668,profiling,95,0.236
13172,australia,741,0.236
13326,renegotiation,95,0.236
13969,friction,158,0.236
1449,regrettable,1449,0.235
2223,nearby,127,0.235
2419,exclusive,857,0.235
10675,bible,191,0.235
12026,hiv,763,0.235
19070,hamas,318,0.235
3129,transition,1744,0.234
3411,0,112,0.234
3827,crucially,96,0.234
4593,critic,304,0.234
4873,flight,1793,0.234
5810,underdeveloped,96,0.234
7043,paradise,96,0.234
8027,comparability,128,0.234
9683,theft,112,0.234
11899,ucit,80,0.234
15229,360,80,0.234
868,first,51821,0.233
2657,magnitude,280,0.233
6289,typical,676,0.233
13990,chest,161,0.233
823,reservation,1748,0.232
1278,two,43897,0.232
1691,depend,3563,0.232
3481,empty,645,0.232
5419,counteract,226,0.232
5553,depleted,81,0.232
5854,aberration,81,0.232
7350,constituency,1082,0.232
8397,naked,97,0.232
11811,hegemony,81,0.232
14982,islam,678,0.232
3295,admire,293,0.231
5031,defender,635,0.231
5204,seemingly,163,0.231
8408,impartial,326,0.231
9811,moura,163,0.231
11478,maghreb,263,0.231
14302,scanner,114,0.231
14485,essen,212,0.231
14526,guinea,682,0.231
16291,fernandes,146,0.231
1218,investigate,1520,0.23
3034,alongside,653,0.23
3941,weaker,196,0.23
5124,bank,8261,0.23
9247,racial,443,0.23
11639,impunity,623,0.23
14752,addis,82,0.23
23381,gräßle,98,0.23
23649,cfr,82,0.23
3779,eradication,493,0.229
9070,intergroup,214,0.229
1109,more,102650,0.228
4017,contingent,83,0.228
10163,slovenia,986,0.228
11093,azerbaijan,631,0.228
787,fundamental,15043,0.227
1068,alexander,366,0.227
6459,diet,599,0.227
7834,rehabilitation,393,0.227
8124,flee,401,0.227
9441,sister,551,0.227
15501,william,150,0.227
17893,tea,183,0.227
3441,wales,375,0.226
3539,programming,937,0.226
4911,86,184,0.226
5429,federalism,184,0.226
6717,degradation,318,0.226
7579,satellite,1071,0.226
16319,shower,84,0.226
974,entirety,372,0.225
1647,producer,4214,0.225
3168,unnecessary,1567,0.225
3258,bureaucracy,1819,0.225
3299,transform,1127,0.225
7452,120,524,0.225
7757,literary,118,0.225
8930,eruption,118,0.225
12429,senator,185,0.225
3482,rich,2020,0.224
3741,multifunctional,136,0.224
10097,monstrous,85,0.224
16089,divine,85,0.224
3001,supervision,2054,0.223
4027,representative,8666,0.223
4361,catalogue,256,0.223
5433,sovereign,1091,0.223
6423,aggression,393,0.223
7944,immigrant,1654,0.223
8016,45,855,0.223
13943,trump,137,0.223
2150,trend,2280,0.222
5836,crusade,86,0.222
9841,pioneering,120,0.222
14940,baghdad,256,0.222
23669,therapist,86,0.222
973,package,4695,0.221
1079,russia,10669,0.221
1783,corps,225,0.221
3150,normalisation,121,0.221
6523,scotland,1029,0.221
8756,55,554,0.221
12369,loser,277,0.221
353,diverse,663,0.22
3373,financial,26881,0.22
3548,celebration,314,0.22
3628,supplier,855,0.22
3852,secretariat,853,0.22
4248,auditing,157,0.22
4832,timetable,1770,0.22
6960,generosity,348,0.22
8141,obsolete,383,0.22
10905,mystery,366,0.22
14459,vitamin,261,0.22
18192,gcc,87,0.22
630,something,19133,0.219
770,annum,105,0.219
1084,accessible,1051,0.219
2227,valuable,1661,0.219
2530,living,2510,0.219
4366,simplification,1806,0.219
9749,macro - financial,193,0.219
12188,logistical,193,0.219
16397,florida,158,0.219
417,pressure,6750,0.218
862,i . e .,830,0.218
5964,indefinite,88,0.218
6102,35,1095,0.218
9109,interdependent,141,0.218
12020,rival,159,0.218
863,is,1191,0.217
6297,diplomacy,817,0.217
7481,cycle,1312,0.217
7551,alcohol,1538,0.217
12494,petersburg,142,0.217
880,submission,286,0.216
2108,perfect,1624,0.216
6703,residential,161,0.216
86,which,227801,0.215
3199,expert,4201,0.215
5623,correctness,126,0.215
8648,custody,90,0.215
9752,solb,90,0.215
10510,anne,126,0.215
15332,portable,90,0.215
16486,patrick,90,0.215
18488,esdp,233,0.215
25837,kittelmann,90,0.215
97,count,1480,0.214
2497,river,1341,0.214
6270,music,2675,0.214
13684,sing,253,0.214
267,relation,17770,0.213
3083,maximum,2600,0.213
8750,soul,492,0.213
11079,pregnant,454,0.213
17063,vineyard,91,0.213
2429,subsidiarity,3508,0.212
2541,humane,311,0.212
3472,loophol,165,0.212
4425,feasibility,383,0.212
8258,14,2978,0.212
11961,turbulent,110,0.212
13511,neck,165,0.212
16815,kozloduy,128,0.212
18587,cage,219,0.212
1688,13,3129,0.211
8136,appealing,92,0.211
8447,600,480,0.211
7502,rigid,389,0.21
9148,ego,111,0.21
10231,follower,148,0.21
13572,chris,500,0.21
1017,confirm,4682,0.209
3022,gambling,447,0.209
5799,700,391,0.209
6432,impressive,466,0.209
11142,martin,614,0.209
23693,vanhanen,93,0.209
1224,analysis,4648,0.208
2470,never,9745,0.208
3765,synergy,843,0.208
4227,precaution,282,0.208
4555,timid,113,0.208
10284,danube,753,0.208
13339,bioethic,94,0.208
19218,bacterial,113,0.208
548,lot,9585,0.207
6286,classic,417,0.207
7078,reliable,1489,0.207
7651,neighbor,373,0.207
16268,inventor,132,0.207
454,bit,1637,0.206
9496,juncture,114,0.206
22621,kroes,209,0.206
1397,better,20224,0.205
2739,exceptional,1299,0.205
2879,certification,611,0.205
6240,restaurant,535,0.205
6576,systematic,1072,0.205
7007,blessing,134,0.205
188,several,7554,0.204
1043,attitude,3708,0.204
5774,accidental,116,0.204
7012,navigate,116,0.204
10698,epidemics,193,0.204
13723,ict,212,0.204
371,increasingly,2453,0.203
1729,speaker,3198,0.203
2161,inability,523,0.203
3518,complementarity,291,0.203
3854,minister,15517,0.203
7283,priest,155,0.203
12268,appetite,97,0.203
12800,paradigm,292,0.203
14930,t,155,0.203
15067,psychology,194,0.203
227,terrible,1562,0.202
3463,cultivation,390,0.202
4061,integrated,1135,0.202
4423,indifference,273,0.202
4518,unequivocal,294,0.202
4815,11,4257,0.202
5205,sin,195,0.202
6363,140,234,0.202
8180,rumour,273,0.202
9772,altener,156,0.202
10066,championship,156,0.202
11117,county,294,0.202
12387,terminology,176,0.202
14552,niger,98,0.202
179,public,34662,0.201
3002,vigilance,256,0.201
3830,unit,1479,0.201
5128,commercialisation,138,0.201
8006,mobile,1459,0.201
11830,herzegovina,804,0.201
1845,source,6033,0.2
3250,fascinating,396,0.2
4128,freedom,18543,0.2
6532,delors,257,0.2
11095,karabakh,99,0.2
14765,luggage,119,0.2
3650,attendance,199,0.199
3785,central,8138,0.199
4307,bridge,1095,0.199
4391,independent,4999,0.199
5710,proud,1772,0.199
7789,magazine,499,0.199
9163,volcano,120,0.199
10218,renaissance,140,0.199
15840,catherine,120,0.199
17869,soap,100,0.199
544,conciliation,2932,0.198
3839,holder,441,0.198
4354,illustrate,823,0.198
5042,publication,922,0.198
5380,description,503,0.198
7505,33,601,0.198
7600,visible,925,0.198
11200,bottle,402,0.198
150,bother,202,0.197
675,entry,2612,0.197
2486,principal,809,0.197
6914,painful,685,0.197
9531,naïve,121,0.197
15329,jack,121,0.197
3490,poorer,122,0.196
3725,prevention,4486,0.196
4439,reasoning,265,0.196
4648,servant,548,0.196
5146,killer,122,0.196
6076,karas,305,0.196
9015,visual,550,0.196
10002,unpopular,102,0.196
1124,department,1104,0.195
2678,norway,328,0.195
4443,fashion,286,0.195
6602,rationalisation,143,0.195
7563,infection,674,0.195
7791,bed,492,0.195
11485,76,143,0.195
4512,90,865,0.194
7567,ingredient,823,0.194
10150,parity,206,0.194
12409,grandfather,227,0.194
14125,extraterritorial,103,0.194
25768,pimenta,144,0.194
4201,complicate,187,0.193
4363,list,7202,0.193
5423,jurisdiction,836,0.192
6488,proliferation,565,0.192
6809,tenacity,146,0.192
11729,milosevic,584,0.192
1132,recourse,231,0.191
5767,reassure,464,0.191
7615,purvis,189,0.191
8127,tube,168,0.191
8736,democrat,2069,0.191
10224,teenager,274,0.191
10990,maximize,105,0.191
3323,inactive,106,0.19
4846,admirable,148,0.19
5636,concise,148,0.19
7942,collaborator,148,0.19
9093,colour,296,0.19
18314,ignalina,106,0.19
3577,housing,1218,0.189
6961,generous,835,0.189
7911,intimate,128,0.189
9710,pluralism,793,0.189
11246,thorny,107,0.189
13182,tonnage,107,0.189
15608,thinker,128,0.189
4821,humility,172,0.188
6591,indicative,322,0.188
10131,hysteria,129,0.188
10804,900,193,0.188
12228,simulation,215,0.188
12419,thomas,323,0.188
13191,mg,129,0.188
22449,potočnik,129,0.188
1095,data,13871,0.187
6557,promoter,130,0.187
9322,complicity,195,0.187
2457,three,22862,0.186
4800,untenable,153,0.186
6552,auspices,284,0.186
7128,experimental,262,0.186
14634,fertility,131,0.186
15166,intermodal,175,0.186
16522,venice,131,0.186
17169,aceh,109,0.186
1497,spanish,3579,0.185
5335,legitimacy,1654,0.185
8573,equivalence,154,0.185
10973,mechanical,220,0.185
22252,carolina,110,0.185
24323,falconer,110,0.185
383,respected,2144,0.184
948,virtue,552,0.184
2557,renewal,640,0.184
5055,illegal,5599,0.184
10024,curiosity,309,0.184
11741,nose,221,0.184
1067,interest,20582,0.183
2802,investigation,2552,0.183
3266,climatic,246,0.183
4500,migratory,267,0.183
5984,ambition,2074,0.183
7979,ethnic,2049,0.183
1411,consumer,16951,0.182
1992,paradox,293,0.182
2100,logical,1076,0.182
2159,non - compliance,157,0.182
2958,convinced,4161,0.182
2965,march,4728,0.182
5540,league,606,0.182
7698,yugoslav,653,0.182
2951,unconditional,318,0.181
2991,germany,3848,0.181
4526,centralisation,159,0.181
5501,izquierdo,271,0.181
5718,alliance,2860,0.181
7059,kilometre,543,0.181
8853,opaque,113,0.181
9804,reinvent,136,0.181
1693,amendment,43699,0.18
1865,ratification,2459,0.18
2025,measure,28065,0.18
4316,irreparable,114,0.18
13934,shark,409,0.18
15016,orphan,250,0.18
15426,empire,434,0.18
1659,seize,413,0.179
1684,definitive,666,0.179
2033,differentiation,253,0.179
2162,incapable,461,0.179
2174,7,3003,0.179
2926,stricter,115,0.179
3783,discrepancy,412,0.179
5708,solidarity,10338,0.179
6695,paris,940,0.179
9751,pack,481,0.179
12408,grandparent,161,0.179
14164,particulate,161,0.179
1827,explanation,2984,0.178
2808,finnish,833,0.178
5090,dedication,277,0.178
5330,volunteer,531,0.178
7777,söderman,139,0.178
10697,epidemic,647,0.178
12327,congestion,393,0.178
12498,catalonia,139,0.178
12778,prostitution,787,0.178
13862,football,1066,0.178
24199,lgbt,116,0.178
2116,ppe,1752,0.177
2251,perspective,5926,0.177
3611,disease,6217,0.177
6493,passive,326,0.177
7213,penetration,117,0.177
7409,commander,117,0.177
7982,70,1076,0.177
8518,wing,163,0.177
12298,toxicity,117,0.177
20605,enzyme,163,0.177
22753,laser,140,0.177
636,iran,3283,0.176
3179,insecurity,634,0.176
4093,peripheral,283,0.176
4837,mutual,2475,0.176
8212,liquid,399,0.176
9203,fraga,212,0.176
10826,highway,141,0.176
1476,safe,3091,0.175
2362,degree,2177,0.175
8487,libya,1163,0.175
11325,contractor,189,0.175
15677,wim,118,0.175
1231,majority,12061,0.174
2992,german,3766,0.174
4012,consultation,4333,0.174
5456,protectionism,787,0.174
6153,positively,333,0.174
7449,victory,976,0.174
9949,lake,550,0.174
160,allow,17478,0.173
700,6,3459,0.173
4142,literacy,144,0.173
4407,greek,2804,0.173
5877,maturity,240,0.173
6014,london,1036,0.173
6287,traditional,2760,0.173
10927,dust,264,0.173
11988,grandmother,386,0.173
17377,glacier,193,0.173
25749,donnelly,144,0.173
6819,factory,920,0.172
8409,impartiality,170,0.172
13789,cloning,728,0.172
17787,orchestra,170,0.172
19721,astronomer,121,0.172
22384,anatomy,121,0.172
5944,indirect,853,0.171
6143,confidential,269,0.171
6263,superstate,195,0.171
9397,alp,195,0.171
12195,diamond,245,0.171
1529,18,3247,0.17
1714,administrative,4878,0.17
2177,abstain,2038,0.17
2573,traffic,2993,0.17
3716,technology,13265,0.17
7873,employability,148,0.17
2776,impulse,174,0.169
6863,tiger,273,0.169
8507,xenophobia,1014,0.169
9616,lever,173,0.169
2099,logic,971,0.168
3566,serve,2675,0.168
4138,juvenile,125,0.168
7182,defenceless,125,0.168
7610,veteran,150,0.168
3742,demographic,1635,0.167
4454,coin,979,0.167
7511,blue,1482,0.167
9056,creative,1286,0.167
12112,vicious,278,0.167
723,sanction,3734,0.166
904,texas,203,0.166
2060,product,20258,0.166
2128,ton,433,0.166
9146,selfish,152,0.166
2207,breakthrough,256,0.165
3969,intermediate,281,0.165
7669,slovakia,1331,0.165
7878,papayannakis,154,0.165
17522,genetics,128,0.165
837,class,2318,0.164
3624,consolidation,1055,0.164
5889,karl,129,0.164
6412,mistrust,207,0.164
6720,105,155,0.164
7160,170,181,0.164
9778,carbon,1522,0.164
10428,repatriation,309,0.164
15370,cosmetics,180,0.164
1013,denounce,651,0.163
1733,facilitate,3238,0.163
5462,calculation,726,0.163
6254,unbelievable,182,0.163
7740,exponential,182,0.163
7131,superficial,184,0.162
7594,scientist,1815,0.162
8150,dynamism,366,0.162
8758,300,1050,0.162
11275,sky,1150,0.162
11702,pragmatic,658,0.162
14911,geometry,184,0.162
19692,autism,236,0.162
2515,vehicle,4504,0.161
2661,excellent,8233,0.161
4858,religious,2989,0.161
5918,counterproductive,370,0.161
5702,nationalist,346,0.16
7899,retirement,826,0.16
9628,56,319,0.16
9962,250,534,0.16
286,evidently,215,0.159
1487,blank,242,0.159
1521,until,9131,0.159
19024,lukashenko,512,0.159
879,presentation,1435,0.158
3856,british,5048,0.158
3865,regeneration,136,0.158
5265,shipyard,435,0.158
7290,neighbourly,135,0.158
7508,citizenship,1659,0.158
8679,brutal,680,0.158
9788,125,163,0.158
9888,precursor,135,0.158
10720,bubble,351,0.158
11559,creature,514,0.158
13313,islamic,1385,0.158
13641,asymmetry,136,0.158
15792,seychelles,163,0.158
1477,insurance,2301,0.157
2313,transport,16648,0.157
2988,sweden,2705,0.157
3297,transformation,819,0.157
9328,fascism,218,0.157
9449,distributor,164,0.157
1050,making,1462,0.156
2846,enterprise,3412,0.156
2878,certificate,632,0.156
4581,barely,440,0.156
10901,11 . 30,385,0.156
12317,multicultural,193,0.156
13273,oxide,138,0.156
2140,modest,665,0.155
2288,viable,1249,0.155
2994,italy,3454,0.155
3517,additionality,194,0.155
10165,slovenian,557,0.155
11021,nitrogen,249,0.155
11091,armenian,306,0.155
13030,graphic,139,0.155
894,firstly,2331,0.154
3049,procedure,19294,0.154
3425,annex,1592,0.154
7898,pension,3415,0.154
13617,moon,478,0.154
3067,delicate,735,0.153
3589,repercussion,760,0.153
12040,castro,366,0.153
13016,authenticity,141,0.153
1806,activity,14411,0.152
1860,utilisation,200,0.152
3011,insufficient,880,0.152
3172,useless,284,0.152
6093,contact,3853,0.152
6221,ep,228,0.152
7205,trader,313,0.152
10715,illusion,571,0.152
3314,unpleasant,202,0.151
4666,trademark,172,0.151
5823,mathematician,172,0.151
6054,beauty,661,0.151
11235,58,288,0.151
16113,heroe,259,0.151
588,say,78759,0.15
1459,revision,2527,0.15
4392,gdp,2119,0.15
5220,speculation,1016,0.15
5818,ireland,4638,0.15
7820,popular,1365,0.15
7827,kyrgyzstan,289,0.15
8829,pornography,724,0.15
13585,flu,260,0.15
19423,ebola,174,0.15
3196,acquisition,264,0.149
3699,forget,5022,0.149
4106,modernisation,1145,0.149
5040,regularity,146,0.149
7351,150,788,0.149
9512,genetically,1313,0.149
11444,maes,176,0.149
18281,concert,176,0.149
26228,robotic,146,0.149
236,horrible,206,0.148
1433,total,4401,0.148
1612,convey,622,0.148
5193,duisenberg,206,0.148
6692,et,326,0.148
1675,incident,1457,0.147
1715,administration,4007,0.147
2341,harmonisation,3014,0.147
2442,system,42481,0.147
2455,practice,9384,0.147
6508,minimise,387,0.147
6623,art,2051,0.147
9042,nobel,538,0.147
9808,diversification,626,0.147
12913,watts,149,0.147
13107,philosopher,298,0.147
925,numerous,2101,0.146
3025,unilateral,934,0.146
5241,chaos,362,0.146
11267,parental,241,0.146
11827,psychological,719,0.146
545,very,62249,0.145
2247,perception,725,0.145
4537,inherent,393,0.145
6633,supranational,574,0.145
10648,monnet,272,0.145
15439,evolutionary,213,0.145
15444,nafo,152,0.145
20827,3d,274,0.145
1419,region,27703,0.144
2693,burden,3328,0.144
6334,flagrant,214,0.144
12175,unhcr,184,0.144
19601,iter,214,0.144
2623,applicable,1171,0.143
6788,capitalist,678,0.143
6903,400,774,0.143
9291,verbal,155,0.143
10319,800,401,0.143
11252,luxury,339,0.143
14820,biometric,401,0.143
17484,poetry,216,0.143
1681,permanent,2698,0.142
1780,organization,2771,0.142
3948,investor,1250,0.142
5045,privilege,1024,0.142
5538,candidate,4968,0.142
11994,algeria,717,0.142
16963,lamfalussy,343,0.142
18606,intuition,156,0.142
2252,sight,912,0.141
2989,swedish,2896,0.141
5604,band,313,0.141
10454,colonial,408,0.141
11513,cruel,440,0.141
