,words,amounts,entropies
1409,intense,314,0.552
1643,suffice,133,0.552
2171,target,4686,0.552
2848,scope,1359,0.552
3220,premature,275,0.552
8522,famine,208,0.552
13115,pat,54,0.552
3066,realist,25,0.551
4326,convenience,25,0.551
6012,liberation,171,0.551
6583,laughable,25,0.551
6761,intergenerational,25,0.551
6820,swede,25,0.551
8831,intrusion,25,0.551
9689,experienced,25,0.551
13192,soviet,25,0.551
14567,hamburg,25,0.551
14733,seismic,25,0.551
18980,anttila,25,0.551
3138,liaison,46,0.55
3149,reunification,285,0.55
3435,money,8297,0.55
9982,gaulle,46,0.55
349,typhoon,21,0.549
2041,seven,1576,0.549
4440,treasury,21,0.549
5120,machinery,130,0.549
5436,audacious,21,0.549
5557,triangular,21,0.549
7179,renowned,21,0.549
8337,kindly,21,0.549
8819,ceec,21,0.549
10520,prospectus,21,0.549
10858,pet,42,0.549
12849,usurp,21,0.549
13218,torturer,21,0.549
14130,sebastian,21,0.549
16888,bhutto,63,0.549
17140,eurostars,21,0.549
17957,mayotte,21,0.549
637,suggest,2101,0.548
2692,dozen,314,0.548
3465,tone,132,0.548
8297,ball,244,0.548
9438,repayment,59,0.548
11643,cotton,59,0.548
1894,module,38,0.547
2002,restrict,1697,0.547
2125,notion,389,0.547
2322,dwell,93,0.547
3223,no .,38,0.547
4447,usher,38,0.547
4575,criticism,1889,0.547
8494,mobile,799,0.547
9715,flavouring,38,0.547
13724,bonn,114,0.547
2720,regrettable,847,0.546
8445,burial,34,0.546
10995,marijuana,34,0.546
12985,bicycle,136,0.546
14222,laeken,310,0.546
1029,resident,532,0.545
1163,proceedings,877,0.545
2135,sustainable,1868,0.545
3234,advantage,1469,0.544
3542,accompany,921,0.544
7376,reception,47,0.544
2343,intensely,30,0.543
2547,district,30,0.543
2914,strict,1522,0.543
3926,revitalisation,30,0.543
5602,mutilation,82,0.543
5949,renationalise,60,0.543
7782,turbulence,82,0.543
8034,socio - political,30,0.543
8604,distributor,90,0.543
10123,biodegradable,30,0.543
12191,abkhazia,60,0.543
2327,higher,1948,0.542
2413,afflict,64,0.542
4169,scrap,43,0.542
7760,motorway,142,0.542
8328,benchmarking,56,0.542
15561,figeľ,43,0.542
17252,iasb,43,0.542
1194,accuse,521,0.541
4177,geography,147,0.541
2035,retire,26,0.54
4028,challenging,52,0.54
5527,banner,26,0.54
5783,concerted,245,0.54
7034,copying,39,0.54
7357,idealistic,26,0.54
9005,warmth,26,0.54
9539,crown,26,0.54
14025,calory,65,0.54
19436,feynman,26,0.54
2944,accreditation,61,0.539
3486,loophole,74,0.539
5509,brussels,1317,0.539
13390,cepol,61,0.539
26,you,64527,0.538
589,conjunction,178,0.538
4462,exponential,83,0.538
7630,generalize,35,0.538
8674,polite,48,0.538
13964,monk,96,0.538
16068,charger,35,0.538
16154,szájer,70,0.538
4452,gdp,1161,0.537
5501,family,7221,0.537
7902,flooding,226,0.537
16489,einstein,114,0.537
16952,magnet,57,0.537
749,enshrine,234,0.536
3170,uncertainty,1088,0.536
3205,fraught,22,0.536
3225,subparagraph,22,0.536
3318,inconvenient,22,0.536
4128,additive,255,0.536
4624,confinement,22,0.536
5376,dumb,22,0.536
6027,alright,22,0.536
6636,schroeder,22,0.536
6799,excerpt,22,0.536
8092,eplp,65,0.536
8867,shipwreck,22,0.536
9264,mozambique,110,0.536
9366,palestinian,1491,0.536
9569,cardiff,176,0.536
9973,slovenian,511,0.536
10532,jigsaw,22,0.536
11421,spontaneous,22,0.536
11583,uproot,22,0.536
11686,sadc,66,0.536
11993,machination,22,0.536
14094,aluminum,22,0.536
15695,kansas,22,0.536
15754,józsef,22,0.536
19938,exoplanet,22,0.536
4599,inhabit,75,0.535
5508,brussel,595,0.535
16923,neuroscientist,53,0.535
1265,except,615,0.534
7141,leisure,31,0.534
8465,decency,31,0.534
19048,triviño,31,0.534
1684,achievable,80,0.533
4286,tempting,40,0.533
5034,hug,40,0.533
5899,procedural,489,0.533
6025,okay,416,0.533
8263,scandinavia,40,0.533
8739,rwandan,49,0.533
13186,lithuanians,40,0.533
6243,planet,1609,0.532
7002,deregulation,241,0.532
9961,inactive,58,0.532
7006,fortress,161,0.531
1158,ow,265,0.53
5670,adversary,45,0.53
5803,divergent,45,0.53
6480,sophia,27,0.53
6689,amazement,27,0.53
9332,warr,27,0.53
9391,mature,27,0.53
10560,pulse,36,0.53
11109,blanket,27,0.53
11896,abuja,27,0.53
12421,peseta,36,0.53
15999,metabolic,36,0.53
16528,biocidal,72,0.53
1986,themselves,1916,0.529
3613,sick,97,0.529
4876,minority,4116,0.529
7482,authoritarian,194,0.529
3671,re - examine,68,0.528
4189,advertising,1013,0.528
6233,mother,1687,0.528
8046,tense,68,0.528
265,than,23420,0.527
638,propose,11421,0.527
2212,hazardous,632,0.527
2451,disastrous,579,0.527
4701,sectoral,249,0.527
6021,normality,59,0.527
6264,helpless,50,0.527
6463,warn,485,0.527
7980,"100 , 000",132,0.527
8200,passenger,2693,0.527
10535,converge,50,0.527
1870,dump,625,0.526
10273,canary,191,0.526
2507,pathway,55,0.525
4896,francis,32,0.525
5332,piecemeal,32,0.525
5418,legitimacy,956,0.525
5915,minus,32,0.525
6756,arrow,32,0.525
6985,albert,32,0.525
7010,eviction,32,0.525
11850,lamp,32,0.525
16887,benazir,55,0.525
3196,tantamount,23,0.524
3660,negligent,23,0.524
3769,segmentation,23,0.524
4008,contradiction,821,0.524
4571,stockpiling,23,0.524
7526,democratize,23,0.524
9145,woods,23,0.524
10786,sydney,23,0.524
11616,disk,23,0.524
12757,memorable,23,0.524
13113,unsuspecting,23,0.524
14659,fission,23,0.524
15205,ikea,23,0.524
17554,eesc,23,0.524
3977,executive,175,0.523
4879,ingredient,267,0.523
6335,finalise,157,0.523
7130,indicative,155,0.523
9548,arrival,207,0.523
10856,parkinson,60,0.523
3915,centre,2922,0.522
4220,atomic,88,0.522
7860,opaque,37,0.522
8264,scandinavian,93,0.522
13263,draconian,37,0.522
15294,johnson,37,0.522
612,absolutely,2900,0.521
3344,harness,51,0.521
3953,licence,688,0.521
4776,1950,195,0.521
5205,prohibit,809,0.521
7050,client,241,0.521
9742,p . m .,189,0.521
10192,stigmatise,51,0.521
1199,reproach,28,0.52
5454,insist,1185,0.52
6883,classmate,28,0.52
7653,annoyed,28,0.52
10266,institutionalisation,28,0.52
13013,arctic,605,0.52
13729,fatigue,28,0.52
17943,cariforum,42,0.52
1637,5,2998,0.519
2353,status,1609,0.518
7696,panic,205,0.518
10646,sakellariou,75,0.518
333,least,7463,0.517
979,weighting,33,0.517
2796,harbour,354,0.517
3013,careful,852,0.517
10555,sow,33,0.517
13690,hanoi,33,0.517
14933,whisper,33,0.517
2087,strategic,2989,0.516
3682,supervision,1188,0.516
11285,singe,71,0.516
15951,ahmadinejad,71,0.516
921,execute,275,0.515
3509,government,20218,0.515
3991,detail,2247,0.515
5114,murderous,38,0.515
8981,burton,109,0.515
9931,lip,38,0.515
10425,eric,38,0.515
12025,taylor,38,0.515
4208,earmark,143,0.514
6510,decentralized,62,0.514
13337,ancestor,124,0.514
2649,worse,1177,0.513
3200,rigour,110,0.513
4847,12,2919,0.513
7960,exhaustion,43,0.513
9486,tacs,43,0.513
10731,trauma,43,0.513
12635,howard,43,0.513
4416,stockpile,24,0.512
4430,apathy,24,0.512
5045,curse,24,0.512
6112,multiethnic,24,0.512
6207,exhibit,24,0.512
6717,ii .,24,0.512
7665,caricature,24,0.512
10898,anonymously,24,0.512
11851,lightbulb,24,0.512
12736,derek,72,0.512
13424,rum,24,0.512
14798,holiness,24,0.512
4306,doubt,3125,0.511
4552,notable,53,0.511
4826,recruitment,260,0.511
5912,maladministration,106,0.511
14070,kinshasa,53,0.511
742,sentencing,29,0.51
7802,cumbersome,29,0.51
10297,chaotic,104,0.51
12243,missionary,29,0.51
13284,informally,29,0.51
14135,porto,29,0.51
15962,alice,29,0.51
19838,snowden,29,0.51
508,minimum,1427,0.509
7453,civilian,557,0.509
8637,irony,112,0.509
15263,eurovignette,97,0.509
1307,reinforce,1493,0.508
2276,broad,1509,0.508
2881,underline,1564,0.508
5664,eurosceptic,136,0.508
5968,prominent,34,0.508
6202,savings,653,0.508
7501,biotechnological,146,0.508
9375,grandma,34,0.508
10763,questionnair,34,0.508
12030,warlord,34,0.508
1554,speak,5421,0.507
2501,deduct,39,0.507
4729,assault,119,0.507
4926,primacy,39,0.507
5264,gene,485,0.507
6437,forth,97,0.507
12603,mouse,145,0.507
15116,monterrey,39,0.507
1039,basis,10299,0.506
1619,entity,584,0.506
4012,groundwater,142,0.506
7197,cumulative,49,0.506
9036,imperialist,267,0.506
9752,echr,49,0.506
1277,joy,290,0.505
2588,speedy,236,0.505
4262,election,5871,0.505
5288,simulation,64,0.505
8984,impasse,147,0.505
9053,conspiracy,54,0.505
15566,trüpel,54,0.505
2596,shorter,84,0.504
9686,codify,207,0.504
10485,1 . 6,78,0.504
18080,pittsburgh,99,0.504
1198,accusation,419,0.503
1574,typically,99,0.503
10443,india,1140,0.503
261,in,415375,0.502
2813,100,1864,0.502
7284,experiment,533,0.501
441,bombard,25,0.5
3176,vagueness,25,0.5
4396,subscription,25,0.5
4654,vigour,35,0.5
5799,abundance,65,0.5
6343,raphael,35,0.5
6992,tribal,35,0.5
7605,miraculous,25,0.5
8397,uniformity,75,0.5
8860,emotionally,55,0.5
9175,appetite,45,0.5
9724,imitate,35,0.5
10096,knife,50,0.5
10149,hernández,55,0.5
10363,fleming,30,0.5
10439,documentary,65,0.5
10530,refinancing,30,0.5
11084,basket,35,0.5
11140,pkk,75,0.5
11535,simulate,25,0.5
12337,mentor,30,0.5
12689,fox,25,0.5
12804,ephremidis,35,0.5
12861,settler,25,0.5
14356,siberian,25,0.5
14783,shanghai,35,0.5
15178,transcaucasian,25,0.5
15773,tiananmen,25,0.5
34,have,171861,0.499
465,great,9228,0.499
7513,hierarchy,156,0.499
10883,oppressive,72,0.499
2061,drive,600,0.497
3073,doubtless,86,0.497
5585,delors,177,0.497
9378,ukraine,1564,0.497
2723,meaning,574,0.496
6814,militarisation,183,0.496
15146,musharraf,71,0.496
18094,kelly,61,0.496
2117,closing,51,0.495
2143,effective,8637,0.495
4155,earning,51,0.495
9647,latvia,530,0.495
17825,cormorant,51,0.495
880,former,2906,0.494
962,ceiling,560,0.494
3287,beach,160,0.494
5547,11th,46,0.494
6740,exponentially,46,0.494
7193,impartiality,46,0.494
7554,drow,46,0.494
9559,peter,180,0.494
12648,mikhail,46,0.494
13082,juice,46,0.494
15160,kit,46,0.494
877,floor,1066,0.493
3462,concession,458,0.493
1220,observation,953,0.492
1136,aspect,5324,0.491
1661,integrated,878,0.491
4265,disburse,31,0.491
5877,unduly,31,0.491
6365,blatant,31,0.491
6691,astonishment,31,0.491
912,timescale,109,0.49
1177,qualified,584,0.49
1682,eventual,26,0.49
2289,modulation,230,0.49
2905,employee,1921,0.49
4543,explicit,26,0.49
5380,8,2238,0.49
5918,greet,26,0.49
6552,retrospectively,26,0.49
7293,husbandry,26,0.49
8022,bundestag,26,0.49
8204,smuggle,26,0.49
9511,antonio,52,0.49
9682,geopolitics,26,0.49
10466,3 . 3,26,0.49
10614,acoustic,26,0.49
11835,mox,26,0.49
11935,prevalence,26,0.49
12199,radiological,26,0.49
12302,fiji,148,0.49
17456,wikipedia,26,0.49
659,suggestion,1531,0.489
964,threshold,661,0.489
4228,simpler,175,0.489
6666,takeover,148,0.489
11546,royal,125,0.489
813,legal,9270,0.488
1531,modify,1289,0.488
1892,field,6063,0.488
2079,compensation,1249,0.488
4072,municipal,162,0.488
6680,eye,1551,0.488
15244,erdoğan,47,0.488
17921,dichloromethane,47,0.488
251,discuss,6683,0.487
2883,regular,933,0.487
4192,informative,42,0.487
10914,insurer,42,0.487
3529,disapproval,58,0.486
8317,blackmail,200,0.486
1082,consequence,5765,0.485
1139,factor,3042,0.485
3043,fascinating,176,0.485
5901,misappropriation,37,0.485
11937,thinker,37,0.485
12749,"1 , 500",37,0.485
2433,vehicle,2812,0.484
5904,illegally,526,0.484
8963,plunder,53,0.484
549,parliamentarian,384,0.483
1823,distinction,687,0.483
1865,revert,32,0.483
3488,void,80,0.483
4010,undue,32,0.483
4408,unbundling,117,0.483
6252,safeguarding,32,0.483
8225,confession,64,0.483
14907,ken,32,0.483
18287,giannakou,48,0.483
19385,hubble,32,0.483
4234,easily,977,0.482
6356,hostage,281,0.482
15862,poem,155,0.482
1382,eventually,679,0.481
2678,assign,129,0.481
4334,drastic,188,0.481
4836,insistence,161,0.481
6543,activate,268,0.481
6957,generous,388,0.481
14627,turkmenistan,161,0.481
1989,unanimously,980,0.48
2397,randomly,43,0.48
3124,worth,1115,0.48
3837,businesspeople,43,0.48
10879,loneliness,43,0.48
5484,excited,162,0.479
8841,improvise,27,0.479
9390,ripe,27,0.479
11796,circular,27,0.479
11943,unexpectedly,27,0.479
14237,decode,27,0.479
16207,pca,27,0.479
971,global,8516,0.478
5573,dominant,192,0.478
12301,merkel,358,0.478
12630,inventor,76,0.478
584,conciliation,597,0.477
1167,resolution,7738,0.477
2850,leeway,49,0.477
476,recently,3823,0.476
987,desk,77,0.476
1598,commitment,5433,0.476
2595,earliest,82,0.476
6187,influx,153,0.476
6743,peculiarity,71,0.476
7051,customer,568,0.476
3010,italy,2942,0.475
975,weight,777,0.474
1398,eager,33,0.474
1921,thankful,55,0.474
3126,reputation,317,0.474
3460,alleviation,33,0.474
4121,dissent,55,0.474
4431,defy,33,0.474
4950,assembly,1005,0.474
5419,legitimise,110,0.474
5548,09-Nov,85,0.474
12072,bissau,66,0.474
12486,seventeen,33,0.474
14298,wooden,33,0.474
3551,dynamic,827,0.473
7415,leonardo,314,0.473
1547,announcement,624,0.472
5356,co - decision,61,0.472
15607,abbas,61,0.472
2972,19,1252,0.471
4003,outermost,39,0.471
4362,azores,78,0.471
4373,breadth,39,0.471
5076,bargaining,39,0.471
6325,cap,796,0.471
6676,insurmountable,78,0.471
7793,ineffective,250,0.471
12509,nationalisation,50,0.471
13142,trakatellis,100,0.471
1349,acquire,582,0.47
3518,disappointment,450,0.47
10260,pse,106,0.47
729,motion,4123,0.469
2371,fixing,28,0.469
3943,relocation,371,0.469
4327,comfort,28,0.469
4766,consolation,28,0.469
5772,temporarily,258,0.469
6941,demagoguery,28,0.469
8567,65,409,0.469
12744,jihad,28,0.469
13229,swarm,28,0.469
13686,ha,28,0.469
1604,dedication,139,0.468
2190,business,7810,0.468
2631,dramatic,457,0.468
5586,delor,107,0.468
10214,veterinary,235,0.468
8989,denominator,141,0.467
1724,employment,7552,0.466
2268,wide,775,0.466
2705,fighting,51,0.466
3404,complement,357,0.466
4455,periodically,34,0.466
4477,unchecked,34,0.466
4943,31,981,0.466
5530,evacuation,34,0.466
7081,cambodia,210,0.466
415,consciousness,174,0.465
2042,seventh,605,0.465
3436,appropriation,769,0.465
3643,blockade,210,0.465
8677,malmström,383,0.465
10107,logo,91,0.465
198,human,23884,0.464
1519,definitively,120,0.464
4892,heckle,40,0.464
9030,curiously,40,0.464
9386,jospin,40,0.464
11409,juan,40,0.464
14004,neil,57,0.464
459,kill,974,0.463
902,original,2054,0.463
5410,scandalous,289,0.463
7456,spring,464,0.463
1225,outcome,2497,0.462
1677,opportunity,15045,0.462
4270,resounding,46,0.462
4611,childhood,127,0.462
5377,tree,635,0.462
7452,military,4263,0.462
9989,discretion,144,0.462
10742,panacea,92,0.462
10855,transplant,166,0.462
6038,coexist,75,0.461
7117,leg,241,0.461
7613,archbishop,52,0.461
1152,proceed,700,0.46
3327,passivity,29,0.46
5748,collectively,278,0.46
7472,pluralistic,87,0.46
7659,redefinition,29,0.46
7685,cute,29,0.46
8894,canadians,29,0.46
9234,abyss,29,0.46
9607,venezuela,284,0.46
9928,hebrew,29,0.46
11153,exploratory,29,0.46
14144,gdansk,29,0.46
580,pursuit,186,0.459
1635,impose,2340,0.459
14574,koran,64,0.459
56,europeans,1651,0.458
688,thing,11084,0.458
1930,directorate,467,0.458
2335,accountability,368,0.458
5911,mismanagement,121,0.458
6850,lawlessness,35,0.458
6867,mitterrand,35,0.458
7449,unprepared,35,0.458
8404,corporate,35,0.458
9056,whistle,35,0.458
9631,trash,35,0.458
10794,unanswered,70,0.458
11379,vinci,111,0.458
825,audience,521,0.457
2590,brief,859,0.457
2604,scale,2031,0.457
5455,persist,123,0.457
6256,interinstitutional,1097,0.457
6425,intra - community,88,0.457
9658,ice,88,0.457
14986,tea,82,0.457
11957,spider,53,0.456
1807,transaction,868,0.455
4357,categorically,154,0.455
5823,annul,59,0.455
2030,withdraw,1019,0.454
2407,severe,704,0.454
3857,administer,77,0.454
4407,separation,349,0.454
5637,darkness,83,0.454
6000,35,752,0.454
6414,pray,107,0.454
7662,farce,71,0.454
15351,chávez,115,0.454
2798,belgian,719,0.453
5295,catholic,237,0.453
7086,incomprehensible,309,0.453
372,chamber,1275,0.452
6891,animal,4831,0.452
7406,foot,315,0.452
139,enjoyable,30,0.451
1517,definite,42,0.451
4632,classic,192,0.451
5362,greens,968,0.451
7312,sailor,36,0.451
7868,novel,84,0.451
8865,wreck,30,0.451
10693,crete,36,0.451
10700,jaw,30,0.451
13892,server,30,0.451
13967,honeybee,30,0.451
17807,ipod,36,0.451
19310,memorize,36,0.451
19370,amy,42,0.451
546,commissioner,20875,0.45
2712,technical,4987,0.45
2771,southern,1120,0.45
12324,camera,380,0.45
864,easy,2592,0.449
2907,staff,2245,0.449
4754,drama,92,0.448
11076,gaddafi,215,0.448
8429,ankara,73,0.447
18838,kittelmann,67,0.447
6043,inspector,226,0.446
6508,reuse,61,0.446
7084,inconceivable,110,0.446
7951,maximize,61,0.446
2733,pivotal,49,0.445
3786,21,1260,0.445
4242,gladly,93,0.445
5378,hundred,1943,0.445
6327,clock,92,0.445
8113,obsession,101,0.445
8162,fiction,93,0.445
12732,lama,104,0.445
532,similar,2614,0.444
634,receive,3785,0.444
4253,trait,80,0.444
4905,unusual,80,0.444
8556,glucose,43,0.444
12082,hansen,43,0.444
12706,francisco,123,0.444
3396,transcend,68,0.443
6206,manifest,74,0.443
10088,mali,37,0.443
18797,christodoulou,68,0.443
2450,destructive,217,0.442
3057,intelligible,31,0.442
4848,twelve,365,0.442
5031,stalinist,62,0.442
5617,e . g .,110,0.442
6394,wisdom,180,0.442
6412,enrichment,93,0.442
8372,vain,31,0.442
8564,loudly,31,0.442
9202,jargon,31,0.442
9494,memorandum,188,0.442
9579,microm-enterprise,31,0.442
10330,bioethic,31,0.442
15555,zapatero,124,0.442
893,presentation,917,0.441
1673,fifteen,685,0.441
1832,characteristic,894,0.441
2136,viable,711,0.441
3377,unionist,87,0.441
9513,terminal,56,0.441
2652,conflict,4629,0.44
4283,majority,7134,0.44
4546,capita,106,0.44
5900,misuse,236,0.44
6001,1990,1019,0.44
8499,minimize,50,0.44
12533,sing,81,0.44
425,kind,5047,0.438
2996,scepticism,147,0.438
7751,turmoil,104,0.438
11605,cd,63,0.438
2040,7,1918,0.437
3800,16,1683,0.436
4026,dependent,820,0.436
6605,decommissioning,232,0.436
7014,incarceration,38,0.436
7078,cyprus,1249,0.436
8226,benzene,38,0.436
9848,daughter,405,0.436
10115,particulate,76,0.436
11132,öçalan,38,0.436
11982,dancer,38,0.436
14209,antwerp,38,0.436
1150,longer,3946,0.435
2096,promotion,1915,0.435
3088,colour,172,0.435
6647,ford,286,0.435
12264,ben,89,0.435
15082,telescop,70,0.435
1257,remind,3688,0.434
1484,recognize,844,0.434
4337,sixthly,51,0.434
7942,turin,83,0.434
8057,armenia,237,0.434
11248,concert,51,0.434
540,president,34605,0.433
1703,depend,2594,0.433
2511,northeast,32,0.433
3498,deeper,295,0.433
4697,unimportant,32,0.433
5780,traditionally,218,0.433
14003,ira,64,0.433
16856,goldman,32,0.433
19257,bamboo,32,0.433
732,6,2275,0.432
2120,helpful,339,0.432
2779,threat,3345,0.432
2912,stringent,501,0.432
3741,fourth,1093,0.432
3813,depict,45,0.432
4761,drone,45,0.432
8195,smoking,430,0.432
12950,heathrow,45,0.432
5143,precautionary,414,0.431
6165,russian,1866,0.43
63,interrupt,211,0.429
1094,systematically,553,0.429
1640,trust,1950,0.429
3325,inaction,65,0.429
4090,slowed,39,0.429
4423,contempt,177,0.429
6345,literary,52,0.429
8020,disinformation,39,0.429
11008,complainant,39,0.429
11284,song,292,0.429
11550,irregular,39,0.429
12838,moratinos,39,0.429
13287,croat,39,0.429
440,bombing,261,0.428
1376,essentially,763,0.428
3191,sum,1151,0.428
3589,richer,150,0.428
16619,algorithm,229,0.428
2328,highest,1119,0.427
2563,industry,7859,0.426
3838,entrepreneur,355,0.426
7015,teenager,134,0.426
9487,tac,46,0.426
10849,carcinogenic,145,0.426
13114,diana,46,0.426
1048,approve,3151,0.425
4841,resilient,33,0.425
5514,prison,935,0.425
6707,23,1216,0.425
6780,untrue,33,0.425
8515,deception,66,0.425
9555,demonise,33,0.425
11113,6 . 30,33,0.425
11295,bilingual,33,0.425
11375,ambulance,33,0.425
18429,esma,86,0.425
15,continuity,318,0.424
724,ahead,438,0.424
3871,surpass,53,0.424
6319,germans,179,0.424
6197,intermodal,40,0.423
7114,cip,40,0.423
7295,landscape,373,0.423
9294,rivalry,40,0.423
11469,unhealthy,80,0.423
13004,circus,40,0.423
13454,homeless,60,0.423
230,destroy,1322,0.422
5831,hypothetical,87,0.422
9684,slogan,187,0.422
24,period,6994,0.421
2103,appraisal,67,0.421
7152,incitement,67,0.421
11270,premium,126,0.421
1985,itself,3644,0.42
5206,prohibition,344,0.42
16192,saryusz,118,0.42
3555,motive,147,0.419
9619,hectare,203,0.419
10265,fairer,108,0.419
421,account,7965,0.418
3285,coastal,288,0.418
4068,inclusive,34,0.418
5433,daring,34,0.418
6474,contamination,258,0.418
16268,ifrs,34,0.418
2173,reservation,955,0.417
669,nearly,1179,0.416
795,beginning,2555,0.416
5340,mr brok,41,0.416
5919,lord,111,0.416
6948,anti - european,93,0.416
8366,inviolable,41,0.416
13906,loading,41,0.416
376,home,2432,0.415
1947,circulation,398,0.415
3098,anticipation,48,0.415
5030,sibling,48,0.415
5725,m,48,0.415
6864,capitalist,379,0.415
12395,peres,55,0.415
12786,2 . 3,48,0.415
14282,aesthetic,55,0.415
15936,ahtisaari,103,0.415
1417,conformity,148,0.414
3173,uncertain,261,0.414
4759,plane,331,0.414
10490,elephant,193,0.414
12360,feminist,69,0.414
15845,mosquito,69,0.414
1162,recourse,195,0.413
1584,speaker,3490,0.413
4475,uncontrolled,228,0.413
