,words,amounts,entropies
3956,corrección,912,0.567
7159,bombardeo,318,0.567
7793,alta,77,0.567
9396,fragmentación,466,0.567
18338,roger,59,0.567
1416,oficial,3561,0.566
2434,tecnológico,3116,0.566
3314,restitución,393,0.566
3930,abusivo,178,0.566
6563,mina,1365,0.566
8321,copa,378,0.566
13689,euforia,93,0.566
14133,cementerio,158,0.566
4548,melodía,99,0.565
5190,infractor,66,0.565
5624,cautelar,95,0.565
7662,extendido,303,0.565
19309,óptico,214,0.565
1974,transición,2185,0.564
2524,vital,3284,0.564
2561,detectar,865,0.564
2640,centrar,4897,0.564
2661,ralentizar,159,0.564
6989,acoso,529,0.564
8014,turba,84,0.564
506,ejercicio,8581,0.563
2010,superfluo,354,0.563
3495,publicación,1068,0.563
3851,variedad,974,0.563
4275,revelar,1069,0.563
7598,arreglar,239,0.563
740,sanitario,4459,0.562
1762,envase,44,0.562
4345,remar,28,0.562
4697,captación,32,0.562
4705,estandarizar,44,0.562
6059,atenuación,20,0.562
7242,671000,24,0.562
7710,enmascarar,32,0.562
8122,colorido,56,0.562
8606,falsedad,40,0.562
8969,generalidad,20,0.562
8980,atascado,40,0.562
8992,inserción,44,0.562
9029,aprensión,20,0.562
9113,solemnidad,20,0.562
9574,invariable,20,0.562
9755,matizar,20,0.562
10440,genialidad,28,0.562
10866,asesina,20,0.562
11006,peluquero,20,0.562
11513,superpuesto,20,0.562
11726,digresión,28,0.562
11871,suplantar,20,0.562
12045,desvinculado,20,0.562
12420,perseverar,80,0.562
12448,banal,40,0.562
12536,morder,56,0.562
12577,fascinar,84,0.562
12664,materialista,28,0.562
13250,instantáneo,40,0.562
13389,aerosol,44,0.562
13526,renegar,24,0.562
13952,ferviente,64,0.562
14146,reno,20,0.562
14425,jeringuilla,24,0.562
14664,olivar,24,0.562
15256,barajar,40,0.562
15337,digitalizar,68,0.562
15430,enganchado,20,0.562
15729,cp,24,0.562
16228,sordera,28,0.562
16950,asfixia,20,0.562
17473,agroambiental,28,0.562
17905,bailarina,44,0.562
18175,corretaje,20,0.562
19281,ptu,20,0.562
19511,lanzador,20,0.562
20493,epa,20,0.562
21005,igp,24,0.562
21107,nicola,52,0.562
22042,neurodegenerativo,20,0.562
22623,violinista,24,0.562
23132,gál,28,0.562
26664,neurotransmisor,44,0.562
654,preguntar,11397,0.561
995,inicial,2544,0.561
1717,rendir,361,0.561
2683,movimiento,5060,0.561
7361,suizo,386,0.561
8060,infravalorar,153,0.561
1986,vínculo,1891,0.56
5030,fábrica,1073,0.56
12721,reelegir,67,0.56
12790,pakistaníes,101,0.56
2999,desatender,73,0.559
5850,vecino,2152,0.559
18847,hama,81,0.559
336,plurianual,951,0.558
1509,provocado,450,0.558
1973,transitorio,1133,0.558
3591,inapropiado,241,0.558
7918,robar,398,0.558
12746,aterrorizado,61,0.558
284,sólo,32810,0.557
842,tabla,286,0.557
4016,nacionalista,441,0.557
4485,recolección,49,0.557
4935,poblado,338,0.557
7531,incorrectamente,53,0.557
13931,coexistir,110,0.557
1328,antecedente,262,0.556
2026,suma,1404,0.556
3098,marginalización,41,0.556
5524,asegurado,94,0.556
9324,patógeno,139,0.556
10216,retenido,41,0.556
10679,antepasado,203,0.556
12030,cerdo,297,0.556
12730,roble,86,0.556
15011,manipulador,41,0.556
18572,cometa,45,0.556
24992,socializar,41,0.556
1371,consumar,37,0.555
3517,expirar,333,0.555
4458,impasse,37,0.555
6211,activación,107,0.555
6923,clemencia,37,0.555
7166,auspicio,358,0.555
11478,cepillo,37,0.555
12344,compostaje,37,0.555
13272,ok,271,0.555
13573,beligerante,37,0.555
18417,ande,37,0.555
1587,descanso,640,0.554
2337,sustancial,1330,0.554
3786,aconsejable,127,0.554
7271,táctico,152,0.554
8312,billete,537,0.554
11364,subasta,276,0.554
13288,cds,33,0.554
15239,tutor,33,0.554
1368,suplementario,489,0.553
1919,garantía,6288,0.553
5822,p . m .,29,0.553
9957,ms,58,0.553
9962,teniente,29,0.553
12443,reprimenda,29,0.553
13712,bioseguridad,62,0.553
13814,atípico,91,0.553
15974,vilvorde,29,0.553
20633,keyne,29,0.553
23263,caraca,29,0.553
24723,mierda,29,0.553
2751,tratamiento,4163,0.552
7167,coexistencia,529,0.552
9060,reformista,266,0.552
9494,crónica,280,0.552
20999,chimpancés,158,0.552
950,acontecimiento,4267,0.551
1068,afuera,193,0.551
1983,ligado,505,0.551
4363,disparatado,25,0.551
4769,afín,118,0.551
5535,asolado,25,0.551
9124,distraído,25,0.551
11196,irradir,25,0.551
11994,coincineración,50,0.551
12424,categorizar,25,0.551
12722,reelección,75,0.551
17667,masud,25,0.551
19647,luka,25,0.551
20159,intrarregional,25,0.551
22371,faluya,25,0.551
23516,inflamación,50,0.551
267,procurar,275,0.55
407,política,102011,0.55
535,condición,20690,0.55
865,referencia,6266,0.55
1702,excepcional,1428,0.55
2659,lento,1139,0.55
4783,vagón,67,0.55
7564,vigésimo,71,0.55
13077,estómago,125,0.55
13686,5011000,71,0.55
15980,desindustrialización,46,0.55
35,estar,227874,0.549
53,buen,29996,0.549
98,catástrofe,4003,0.549
960,según,5375,0.549
7141,albanés,646,0.549
7189,uu .,63,0.549
7306,timón,21,0.549
7572,abucheo,21,0.549
8908,deferencia,21,0.549
8977,menú,109,0.549
9068,irreal,63,0.549
9846,bastón,21,0.549
9908,reprimido,21,0.549
10438,brillantez,21,0.549
14289,reuter,21,0.549
14374,lombriz,21,0.549
14783,dracma,21,0.549
14981,amputado,21,0.549
15867,premeditado,21,0.549
19197,orbital,21,0.549
22426,poznan,21,0.549
28420,pigmentación,21,0.549
953,entre,64071,0.548
1491,adhesión,8360,0.548
3689,ilícito,240,0.548
8186,combustión,265,0.548
9193,manipulación,477,0.548
11779,uva,75,0.548
12288,letón,101,0.548
318,inadmisibilidad,38,0.547
539,adopción,4270,0.547
1254,colega,13825,0.547
1962,aproximación,332,0.547
4113,impresión,2455,0.547
5482,puerta,2387,0.547
7820,imperar,55,0.547
13763,grandeza,76,0.547
2288,ordenación,178,0.546
3679,80,1024,0.546
3952,paralelamente,262,0.546
5991,descortesía,34,0.546
7968,ruego,34,0.546
9634,190130,34,0.546
12390,cobarde,119,0.546
16039,trono,51,0.546
27046,supernova,68,0.546
361,formar,2581,0.545
1015,entidad,1177,0.545
2258,dañino,315,0.545
4355,tela,64,0.545
4533,imposibilidad,115,0.545
6996,republicano,243,0.545
8413,deliberado,396,0.545
2445,gestión,11251,0.544
4919,techo,607,0.544
5124,4007000,47,0.544
7654,abrazar,167,0.544
7655,traficante,417,0.544
8412,espontáneo,124,0.544
2091,petrolero,591,0.543
3965,denso,191,0.543
7150,multiétnico,180,0.543
7397,reciclado,484,0.543
7857,globalizado,549,0.543
9349,imperfecto,125,0.543
10226,elemental,155,0.543
10813,zaireño,30,0.543
11265,elevación,30,0.543
14606,ecj,30,0.543
19915,contracción,70,0.543
20186,aragón,30,0.543
22716,piebalgs,240,0.543
302,si,109952,0.542
515,arbusto,43,0.542
3848,rescate,543,0.542
5726,meteorológico,207,0.542
6341,dinamismo,410,0.542
11607,consorcio,129,0.542
16241,katmandú,43,0.542
206,tv,402,0.541
5580,hectárea,572,0.541
7398,reciclar,301,0.541
7693,agudo,211,0.541
3223,presa,117,0.54
3428,explotar,1332,0.54
4239,reclutado,39,0.54
4496,perseguido,225,0.54
6056,desolación,26,0.54
6836,multidisciplinar,39,0.54
7866,amplitud,52,0.54
9730,supranacionalidad,26,0.54
10516,agitado,26,0.54
11169,hada,39,0.54
11540,vagamente,26,0.54
12049,desordenado,39,0.54
12603,161130,26,0.54
15255,estético,78,0.54
15342,sigc,26,0.54
15470,nacionalizado,26,0.54
15919,derretimiento,26,0.54
16620,divagar,26,0.54
18771,invencible,26,0.54
760,elegido,2130,0.539
1852,trascendencia,74,0.539
2517,desaprovechar,74,0.539
3103,esforzado,113,0.539
3944,contradictorio,635,0.539
3967,conciso,163,0.539
7493,compatriota,222,0.539
24043,niif,61,0.539
1272,flujo,1354,0.538
2000,adaptar,2933,0.538
3830,opción,4952,0.538
5131,veterinario,846,0.538
5178,observancia,140,0.538
5845,irradiación,70,0.538
5925,471000,35,0.538
7076,firmante,185,0.538
7802,resultante,48,0.538
8116,proclive,35,0.538
10841,intimidado,35,0.538
13467,toro,70,0.538
13486,informativo,90,0.538
16994,islandés,96,0.538
17600,ucraniano,445,0.538
19210,analógico,48,0.538
20855,25 000,35,0.538
218,últimamente,438,0.537
550,atención,15431,0.537
3300,humanista,114,0.537
6713,ocupación,1214,0.537
9047,epidemia,802,0.537
15978,steven,92,0.537
17601,ucranio,228,0.537
1564,renovar,488,0.536
3022,argumentación,135,0.536
3367,gemelo,88,0.536
4069,insólito,22,0.536
4500,primacía,195,0.536
6419,fosilizado,22,0.536
6453,nadar,173,0.536
8046,maternidad,660,0.536
8317,reutilizable,22,0.536
11323,ais,22,0.536
12574,anárquico,22,0.536
12670,álvarez,141,0.536
14190,aberrante,22,0.536
16209,peloponeso,22,0.536
16841,porta,22,0.536
19231,precontractual,22,0.536
20513,moravia,22,0.536
21014,náusea,22,0.536
363,sanción,4638,0.535
610,precisamente,4441,0.535
2466,fórmula,956,0.535
2673,subordinación,84,0.535
3189,marcado,468,0.535
3716,explícitamente,650,0.535
5627,acelerado,331,0.535
6169,sexual,3583,0.535
6882,favorecido,53,0.535
8745,st .,53,0.535
9721,atado,110,0.535
15390,himno,170,0.535
381,meta,1107,0.534
1544,recuerdo,607,0.534
2315,educado,150,0.534
4329,homogeneidad,31,0.534
6061,colza,31,0.534
7319,interdependencia,281,0.534
8388,boicotear,124,0.534
10891,vaquero,31,0.534
11112,4011000,31,0.534
11895,nutrir,31,0.534
3899,jurista,147,0.533
6008,busca,228,0.533
9120,roca,326,0.533
1108,responsabilidad,19649,0.532
3238,escasez,903,0.532
3792,descentralizar,67,0.532
5780,leche,946,0.532
7345,avestruz,58,0.532
8258,procesador,116,0.532
12142,genital,348,0.532
12594,tic,240,0.532
15282,ortuondo,58,0.532
195,aspecto,14060,0.531
997,unánime,1144,0.531
2651,interlocutor,1944,0.531
2955,reclamación,1015,0.531
5735,miseria,366,0.531
5904,restringido,373,0.531
11238,rescatar,326,0.531
13508,refrigerador,94,0.531
1010,expresión,4223,0.53
2560,identificación,920,0.53
3061,caliente,391,0.53
5172,proyectil,27,0.53
6741,colono,90,0.53
7104,prospección,36,0.53
9563,delirio,27,0.53
10830,perforación,99,0.53
10860,bandido,27,0.53
10997,pisar,54,0.53
13064,jutta haug,27,0.53
13930,convivir,27,0.53
14159,sanders,36,0.53
19794,decoración,27,0.53
19887,rond,27,0.53
19938,transcaucasia,36,0.53
20866,simétrico,54,0.53
331,elevar,508,0.529
738,sanidad,948,0.529
1106,segundo,22879,0.529
1369,consumir,724,0.529
1680,cualificación,1245,0.529
3140,crítico,3437,0.529
4966,sacrificar,696,0.529
5798,dieta,723,0.529
7168,convivencia,167,0.529
8262,vacilación,79,0.529
18697,surrealista,79,0.529
1225,responsable,8960,0.528
1748,investigación,21809,0.528
3404,rendición,136,0.528
10421,falsificador,68,0.528
14893,estupefaciente,68,0.528
2076,apasionante,171,0.527
6309,voluntariamente,252,0.527
5528,equipamiento,288,0.526
9030,fusionar,137,0.526
10612,dormir,516,0.526
12417,alfa,41,0.526
2961,simplificación,2180,0.525
3089,centralizar,87,0.525
3522,prohibición,4479,0.525
4774,diploma,206,0.525
5284,contramedida,32,0.525
5807,vetar,55,0.525
6891,suspensivo,32,0.525
12725,celoso,32,0.525
13022,precipitadamente,32,0.525
14845,preselección,32,0.525
15532,2507000,32,0.525
1681,diez,5188,0.524
3531,premio,1580,0.524
4518,restituir,78,0.524
6138,cooperador,23,0.524
6531,bat,23,0.524
9022,alcanzable,101,0.524
9519,excedentario,46,0.524
10331,hegemónico,23,0.524
13977,privatizado,46,0.524
17139,oleaginoso,23,0.524
19586,bowl,92,0.524
20569,cuaderno,23,0.524
20716,desinstitucionalización,23,0.524
20980,ajá,23,0.524
26250,bes,23,0.524
27990,veinteañero,23,0.524
840,díez,74,0.523
845,palacio,729,0.523
1319,útil,4399,0.523
2482,lucrativo,203,0.523
2586,presupuestario,7155,0.523
5071,memorando,263,0.523
6046,estabilización,1196,0.523
9585,censo,152,0.523
16170,ciclista,125,0.523
20292,chávez,166,0.523
2587,presupuestaria,3331,0.522
3553,activamente,1742,0.522
3756,desmantelar,416,0.522
4377,efusivamente,37,0.522
6263,improbable,213,0.522
7524,podrido,37,0.522
9526,civismo,37,0.522
20877,97105,37,0.522
22110,haitiano,139,0.522
3063,cálido,105,0.521
3472,asimilación,87,0.521
5936,chino,12065,0.521
6628,sirio,1643,0.521
11966,mg,145,0.521
12867,gloria,102,0.521
13561,desmovilización,51,0.521
15516,usurpar,65,0.521
15852,multimodal,51,0.521
25162,dalla,51,0.521
148,nombre,25274,0.52
308,artículo,18497,0.52
734,positivo,15008,0.52
1628,clausurar,28,0.52
1942,máxima,182,0.52
4982,llamativo,28,0.52
5591,suroeste,28,0.52
8925,infinidad,28,0.52
15759,algecira,28,0.52
19519,praesidium,42,0.52
27203,biomarcador,28,0.52
765,comisión,208374,0.519
9738,hughe,229,0.519
378,reducir,12745,0.518
2024,importe,1265,0.518
7196,alusión,61,0.518
7368,suicida,310,0.518
14873,feminización,61,0.518
3459,cualitativo,343,0.517
5911,vacaciones,570,0.517
7487,estigmatizar,80,0.517
7938,pluralidad,174,0.517
10206,pragmatismo,204,0.517
13974,sirena,66,0.517
16502,gratificación,33,0.517
16979,galápago,33,0.517
794,consumo,3559,0.516
1854,convencido,4577,0.516
2752,trato,3370,0.516
2895,innecesariamente,269,0.516
3228,fruto,635,0.516
6952,indiscriminado,265,0.516
8275,taller,279,0.516
17747,alergénico,52,0.516
18578,maoísta,85,0.516
994,inicialmente,645,0.515
1458,elevado,3556,0.515
3067,ficha,38,0.515
3409,aras,76,0.515
3648,optimista,849,0.515
4521,remedio,270,0.515
5890,escritorio,166,0.515
6983,lesionado,38,0.515
9479,escombro,76,0.515
11434,politizar,38,0.515
13965,capitalizar,38,0.515
14493,subcontinente,38,0.515
14718,reprocesamiento,76,0.515
15179,egipcio,474,0.515
15519,pacificación,38,0.515
16423,accesorio,38,0.515
2286,ímpetu,143,0.514
9192,manipulado,95,0.514
11729,patria,145,0.514
14811,descolonización,62,0.514
0,reanudación,474,0.513
2391,agricultura,8805,0.513
5487,maestro,617,0.513
5595,remoto,339,0.513
6485,estúpido,264,0.513
8773,niñera,43,0.513
12832,171300,43,0.513
12982,génesis,43,0.513
418,conocido,2328,0.512
3423,intensificado,24,0.512
4580,monedero,24,0.512
7881,salto,413,0.512
8968,sufragar,24,0.512
9799,201130,24,0.512
10080,editora,24,0.512
10087,vilipendiar,24,0.512
11390,cegado,24,0.512
12589,ráfaga,24,0.512
13034,desencanto,24,0.512
13380,propulsor,24,0.512
13491,bourlange,24,0.512
16705,aac,24,0.512
18240,filantrópico,24,0.512
24898,palillo,24,0.512
25418,táctil,24,0.512
3637,abogado,1334,0.511
5647,triunfo,197,0.511
6339,servidor,130,0.511
1100,alternativamente,29,0.51
1643,labor,6075,0.51
5228,ataúd,29,0.51
7082,estribillo,29,0.51
7136,purificación,29,0.51
7422,aeroplano,29,0.51
7612,fundacional,58,0.51
10955,ensordecedor,29,0.51
13512,intencional,29,0.51
15821,halcón,58,0.51
16325,andamio,29,0.51
20951,caballería,29,0.51
27754,colisionador,29,0.51
15,interrumpido,371,0.509
477,obstante,6731,0.509
509,representar,7521,0.509
723,recibir,9753,0.509
2128,estrictamente,876,0.509
3199,alarma,405,0.509
4041,propiedad,3305,0.509
4445,castigar,763,0.509
5348,tonelada,2020,0.509
10816,colgar,119,0.509
11237,salvamento,63,0.509
13139,partícula,746,0.509
16908,instantáneamente,63,0.509
20187,vocal,63,0.509
1679,cualificado,1456,0.508
2979,separar,1178,0.508
3091,modernizar,802,0.508
4261,resistir,591,0.508
5967,felicidad,685,0.508
6194,goteborg,34,0.508
7044,reagrupación,194,0.508
7651,hermano,1043,0.508
10875,misil,253,0.508
12580,metafórico,34,0.508
14028,quebrar,34,0.508
16520,apareamiento,34,0.508
20165,alga,133,0.508
21000,chimpancé,68,0.508
1954,reacción,2533,0.507
4138,cruzar,746,0.507
5430,audición,156,0.507
5609,tronco,39,0.507
5944,respetable,162,0.507
9096,absorción,331,0.507
10626,talón,39,0.507
10938,torpe,44,0.507
16911,bombilla,88,0.507
21848,bla,83,0.507
27074,bigote,39,0.507
1662,dentro,12872,0.506
2455,multifuncional,151,0.506
2666,demostración,516,0.506
3179,niño,16775,0.506
3993,maquinaria,373,0.506
4517,afluencia,201,0.506
12787,pakistaní,147,0.506
12894,5007000,49,0.506
22277,dima,348,0.506
4753,recaudar,116,0.505
4791,adentro,113,0.505
7309,repente,1019,0.505
7912,cancelación,251,0.505
9579,andalucía,127,0.505
21654,ícono,54,0.505
390,familiar,3835,0.504
3690,ilegítimo,125,0.504
4011,bando,404,0.504
9155,oralmente,69,0.504
10896,veneno,158,0.504
11839,numérico,71,0.504
14574,cosmético,217,0.504
894,armamentístico,104,0.503
1162,paradójico,249,0.503
1252,del ppe,94,0.503
2037,especialista,450,0.503
5118,fauna,272,0.503
6894,desnudo,106,0.503
7061,lacra,106,0.503
7459,raza,506,0.503
8576,sam,183,0.503
9939,colombia,829,0.503
4424,canadiense,239,0.502
5024,noveno,201,0.502
6965,letal,134,0.502
9173,subvencionado,204,0.502
5207,dolor,1164,0.501
6711,río,1584,0.501
1102,alternativo,2721,0.5
1116,desconocer,65,0.5
1810,orilla,142,0.5
3005,omiso,30,0.5
3973,discrecionalidad,50,0.5
4516,criminalidad,325,0.5
5113,burdo,30,0.5
5594,lejano,212,0.5
6388,descendente,45,0.5
6668,insistente,25,0.5
7530,equivocadamente,30,0.5
8068,indeseado,30,0.5
8448,fervientemente,30,0.5
8458,antirracista,35,0.5
8666,utilizable,30,0.5
8753,pirineo,95,0.5
8755,nevada,45,0.5
9478,variante,145,0.5
9728,parodia,50,0.5
9833,pandemia,451,0.5
11022,sociocultural,25,0.5
11185,habea,35,0.5
13813,pomposo,25,0.5
14550,subcomisión,305,0.5
15766,nam,45,0.5
16770,sureste,35,0.5
16840,zeus,25,0.5
17349,mel,40,0.5
17524,sofá,75,0.5
18634,macro,25,0.5
21157,feroe,30,0.5
21802,ml,25,0.5
22659,andrikienė,25,0.5
24198,sacarosa,25,0.5
24656,arqueología,25,0.5
24765,sulfuro,25,0.5
2861,directamente,4650,0.499
6680,pesimismo,160,0.499
250,otro,91223,0.498
3547,criticado,121,0.498
9545,concluyente,106,0.498
1482,práctica,10306,0.497
4287,sueño,2057,0.497
5941,exponencial,218,0.497
6771,interparlamentario,299,0.497
9172,subvencionar,359,0.497
9514,agrupación,162,0.497
10321,imparcial,355,0.497
18694,mahmud,81,0.497
2522,crucial,4281,0.496
3670,poos,127,0.496
10549,abuela,439,0.496
13252,eritreo,61,0.496
18727,siberia,132,0.496
4203,garante,158,0.495
4597,centavo,178,0.495
6003,sexo,1751,0.495
13374,inofensivo,87,0.495
2272,averiguar,235,0.494
4162,60,1595,0.494
4300,cardíaco,174,0.494
4570,diplomático,1946,0.494
8376,monopolizar,46,0.494
9477,encuestado,41,0.494
9619,whisky,133,0.494
11648,watt,179,0.494
11986,angel,46,0.494
1625,red,7754,0.493
3979,anticipar,523,0.493
4851,persistente,378,0.493
6643,árabe,1740,0.493
8181,111000,113,0.493
8308,insuperable,72,0.493
8402,desestabilizar,278,0.493
8786,infinitamente,101,0.493
9461,utopía,118,0.493
11862,mendigo,36,0.493
16625,baile,169,0.493
2161,diferencia,8258,0.492
2548,consciente,5793,0.492
2771,libertad,20549,0.492
2950,contrariamente,320,0.492
3048,desequilibrado,155,0.492
6001,africano,2863,0.492
678,palabra,16202,0.491
1817,papel,19720,0.491
4684,pertinencia,114,0.491
6047,estabilizar,715,0.491
7720,fingir,164,0.491
9009,vocación,114,0.491
9198,autovía,31,0.491
12456,aftosa,88,0.491
13976,privatizar,150,0.491
1745,obvio,1570,0.49
4197,europeizar,26,0.49
6188,entrenador,166,0.49
6756,relegar,104,0.49
8303,asunción,26,0.49
13726,picada,26,0.49
14016,verdugo,26,0.49
14051,implosión,26,0.49
16665,ruandés,26,0.49
18290,sonda,26,0.49
2439,prevención,4984,0.489
4209,traspaso,183,0.489
4244,famoso,1159,0.489
5695,reintroducir,145,0.489
6545,alarmante,896,0.489
743,ley,11266,0.488
773,sea,350,0.488
2867,contribuyente,2842,0.488
6560,legítimamente,185,0.488
8190,incinerador,47,0.488
12287,estonio,110,0.488
13295,secta,47,0.488
408,político,36601,0.487
2690,habitante,1305,0.487
3986,envejecer,186,0.487
4045,inferioridad,42,0.487
6334,obsoleto,446,0.487
9271,eclipsado,42,0.487
11694,cerebral,484,0.487
12133,anarquía,105,0.487
12999,barricada,42,0.487
13861,congestionado,42,0.487
19631,oasis,42,0.487
20110,obituario,42,0.487
26666,♫,210,0.487
8613,map,58,0.486
9089,3000,79,0.486
11160,complaciente,58,0.486
595,jefe,2741,0.485
1196,celebrado,857,0.485
2409,desaparecer,1412,0.485
3037,moneda,4977,0.485
7458,racial,483,0.485
10010,centígrado,37,0.485
10886,moldavia,180,0.485
15840,sobrevuelo,37,0.485
895,indonesio,858,0.484
4143,traspasar,53,0.484
5021,página,1784,0.484
5920,estación,583,0.484
8399,instalado,53,0.484
15658,ippc,69,0.484
19306,refinanciación,53,0.484
20199,bioetanol,69,0.484
3833,estimar,931,0.483
4634,seleccionar,384,0.483
4690,raramente,101,0.483
7691,selectivamente,48,0.483
9745,acuñar,48,0.483
9841,transversal,32,0.483
10003,cruel,482,0.483
10282,philip,144,0.483
11151,brigada,98,0.483
12436,currículum,32,0.483
13443,lino,97,0.483
15360,motociclista,32,0.483
18650,moderador,32,0.483
59,como,178886,0.482
975,5,5040,0.482
4976,actualizado,187,0.482
5752,comida,1833,0.482
10862,reportero,107,0.482
146,diputado,8372,0.481
1939,liderazgo,2077,0.481
3079,1/100,290,0.481
3754,propagar,311,0.481
3882,noción,752,0.481
4288,soñar,375,0.481
5494,candente,59,0.481
368,introducción,4611,0.48
2266,logro,2230,0.48
2318,vivienda,1358,0.48
