,words,amounts,entropies
23523,回灌,17,0.649
23922,反派,17,0.649
24619,异教,17,0.649
25072,遇刺,17,0.649
25164,广播员,17,0.649
25806,马利亚,17,0.649
26476,埃默里,17,0.649
28048,斯科尔斯,17,0.649
29006,科里,17,0.649
29371,电锯,17,0.649
30118,板条,17,0.649
33181,锦缎,17,0.649
33370,软体动物,17,0.649
33989,蚕豆,17,0.649
35252,硫氰酸,17,0.649
39504,非水,17,0.649
40592,厄立特里亚,17,0.649
442,大火,177,0.648
579,两年,2340,0.648
1399,阅读,2591,0.648
1651,表格,2018,0.648
2310,战略,2774,0.648
2384,雄心壮志,37,0.648
3517,澳大利亚人,77,0.648
6791,罗马帝国,37,0.648
7414,便盆,37,0.648
9687,怪物,223,0.648
10067,钉子,37,0.648
10654,撒哈拉沙漠,37,0.648
10918,古生物学家,37,0.648
15404,自治州,37,0.648
17443,松开,37,0.648
37138,皂化,37,0.648
1358,哀歌,20,0.647
1623,交叉,263,0.647
3667,玛丽亚,154,0.647
4997,极限,774,0.647
5824,免疫力,83,0.647
6497,猛烈,60,0.647
6679,握住,20,0.647
7468,生物性,20,0.647
8145,炸毁,86,0.647
8772,创造力,662,0.647
10069,派克,20,0.647
10539,绑,103,0.647
11482,假期,596,0.647
11956,热切地,20,0.647
12320,私底下,20,0.647
13526,愧疚,40,0.647
16342,沙洲,20,0.647
16417,胶辊,20,0.647
17532,派生,43,0.647
17823,科克,20,0.647
19092,衡平法,20,0.647
21056,进气,40,0.647
24881,服务生,80,0.647
25007,粪,20,0.647
25884,你好,198,0.647
26115,gibbs,20,0.647
28141,25000,83,0.647
28206,重审,20,0.647
28582,精神分裂症,250,0.647
28641,密码学,20,0.647
29066,保加利亚,66,0.647
31021,负鼠,20,0.647
32241,失实,20,0.647
32378,门罗,20,0.647
32807,低下,20,0.647
33373,婆罗门,43,0.647
33838,失禁,20,0.647
34361,玛雅人,20,0.647
34365,可控性,20,0.647
34583,纳特,20,0.647
35547,40000,20,0.647
37845,单色,20,0.647
39469,增压器,20,0.647
447,防火,164,0.646
1401,读书,334,0.646
3836,埋藏,122,0.646
4209,命名,578,0.646
4362,拼写,207,0.646
4513,登记,5476,0.646
4810,版,386,0.646
5050,监测,2018,0.646
6026,本法,505,0.646
6031,秋季,233,0.646
6758,认罪,49,0.646
7415,平底锅,23,0.646
8792,亲和性,23,0.646
9727,兆瓦,226,0.646
12622,时尚,784,0.646
15296,令人不安,23,0.646
15802,屈服,23,0.646
16686,吞没,23,0.646
16838,折算,23,0.646
18656,天文学,127,0.646
21375,弹丸,23,0.646
21538,放射性物质,23,0.646
23545,牙买加,69,0.646
24482,记号,23,0.646
25736,vegas,23,0.646
26143,多边形,49,0.646
26234,川芎嗪,23,0.646
30542,麦芽,23,0.646
30561,磨石,23,0.646
31092,无记名,23,0.646
438,闹钟,220,0.645
762,示例,390,0.645
1866,涂料,514,0.645
3222,外商投资,572,0.645
7974,支持者,714,0.645
14463,硫酸盐,75,0.645
18919,自私自利,26,0.645
19934,复垦,26,0.645
20923,抹掉,26,0.645
21641,后部,55,0.645
21725,旋风,52,0.645
21818,套管,26,0.645
22973,牢固地,26,0.645
23044,各向异性,75,0.645
23231,背诵,64,0.645
23589,柯林斯,55,0.645
26618,亚述,26,0.645
28183,火腿,76,0.645
34257,传导,124,0.645
35313,奥尔森,26,0.645
35368,剖宫产,26,0.645
40481,合成酶,26,0.645
3748,胰岛,29,0.644
3752,地基,240,0.644
5589,种,629,0.644
7509,复印件,61,0.644
7748,常驻,93,0.644
11839,适配器,125,0.644
13659,相容,29,0.644
17162,书架上,29,0.644
19768,离子化,29,0.644
21351,画笔,84,0.644
25626,植物学,58,0.644
29129,民主化,84,0.644
429,成,1924,0.643
4562,课,321,0.643
5435,演习,59,0.643
8445,北方,505,0.643
9987,条文,3195,0.643
10149,健忘,32,0.643
12744,亭,70,0.643
17524,语调,64,0.643
20631,芬芳,32,0.643
25307,塞拉利昂,32,0.643
25870,产后,59,0.643
28730,高地,99,0.643
32099,鲍尔,35,0.643
33621,微克,32,0.643
3214,工业,4804,0.642
6689,尼日利亚人,38,0.642
6845,干燥,792,0.642
9553,主权,328,0.642
12197,亚洲,2145,0.642
15918,丙烯酸酯,41,0.642
16688,头晕,38,0.642
18571,黄酮,82,0.642
19010,假想,41,0.642
20120,贯穿,44,0.642
20505,911,41,0.642
22456,增量,76,0.642
22933,孤独症,82,0.642
33794,阴离子,44,0.642
34607,gprs,85,0.642
1590,木,106,0.641
2744,声誉,357,0.641
3297,屠宰场,53,0.641
3383,西方,3096,0.641
4063,勘定,53,0.641
5387,高血压,581,0.641
7379,差点,218,0.641
12593,调度,375,0.641
18111,一百一十,50,0.641
18190,霍金,104,0.641
19690,eb,97,0.641
23311,羽毛,241,0.641
26264,最远,56,0.641
27402,艰巨,50,0.641
1562,日本,5893,0.64
6426,搭档,164,0.64
9440,团结起来,68,0.64
13010,里约热内卢,62,0.64
13573,款,13348,0.64
13583,索马里,299,0.64
14173,坦率地,64,0.64
14748,手电筒,74,0.64
17624,泰勒,233,0.64
19090,公平性,59,0.64
1630,重要,19854,0.639
1869,漆,129,0.639
6022,持有,2281,0.639
6053,恰恰,80,0.639
11904,上传,307,0.639
20744,亚麻,77,0.639
139,出售,3064,0.638
473,用于,6679,0.638
1121,线,1740,0.638
1283,纽约,2095,0.638
1683,书面,4478,0.638
5048,胰岛素,254,0.638
10560,评论家,272,0.638
12700,手镯,92,0.638
14349,用药,55,0.638
14872,钱包,364,0.638
882,人体,1489,0.637
1359,哀叹,24,0.637
1572,欧亚,81,0.637
2863,称颂,45,0.637
3373,河边,106,0.637
3392,卫生学,15,0.637
3863,散布,102,0.637
4542,产品目录,15,0.637
4637,移徙,24,0.637
4740,主播,15,0.637
5396,涟漪,27,0.637
5583,外星,69,0.637
5780,困住,45,0.637
6009,细心,39,0.637
6216,极权主义,24,0.637
6955,卸荷,15,0.637
7457,多动症,15,0.637
7524,上船,15,0.637
7591,量子化学,15,0.637
7710,平方公里,51,0.637
7892,康沃尔,42,0.637
8163,不相干,18,0.637
9091,细腻,15,0.637
9194,裂纹,334,0.637
9230,粘合,39,0.637
9266,尖,75,0.637
9483,一期,15,0.637
9642,斯蒂夫,54,0.637
9826,解压,18,0.637
10621,芝士,21,0.637
10800,超强,24,0.637
11772,阿基里,21,0.637
12227,棚子,15,0.637
12298,油门,30,0.637
12373,叫嚷,18,0.637
12514,收养人,15,0.637
12693,牧童,15,0.637
12975,愤愤不平,18,0.637
13086,艾略特,39,0.637
13398,波克,21,0.637
13522,辊,198,0.637
13642,出生率,36,0.637
13719,苏菲,39,0.637
13764,精化,15,0.637
13771,宝库,24,0.637
14050,架,15,0.637
14358,利尿剂,18,0.637
14392,诙谐,18,0.637
14494,李子,18,0.637
14669,冰期,18,0.637
14754,咖啡屋,15,0.637
14786,颚骨,15,0.637
14906,豹子,27,0.637
15007,土豆泥,18,0.637
15656,亩,30,0.637
16128,开阔,15,0.637
16200,商议,42,0.637
16291,拥挤不堪,18,0.637
16409,穴位,21,0.637
16460,卡玛,18,0.637
17027,薄片,15,0.637
17270,感染率,24,0.637
17574,句法,30,0.637
17604,发泄,15,0.637
17661,毛线,24,0.637
17796,普鲁士,45,0.637
17903,调谐,15,0.637
17921,反射性,15,0.637
17930,离退休,21,0.637
18035,丽兹,15,0.637
18159,木瓜,30,0.637
18193,斥责,15,0.637
18461,昼夜节律,33,0.637
18935,套,18,0.637
19062,免疫性,24,0.637
19116,荣格,15,0.637
19436,电信业,27,0.637
19505,交存,18,0.637
19526,言辞,18,0.637
19553,中风,106,0.637
19657,打招呼,15,0.637
19684,连杆,15,0.637
19801,吊篮,15,0.637
19816,录像机,21,0.637
20091,签约,33,0.637
20160,加利利,51,0.637
20368,向外,51,0.637
20495,妖怪,18,0.637
20582,朗姆酒,18,0.637
21096,烛光,33,0.637
21201,14d,18,0.637
21307,冠心病,30,0.637
21542,内燃机,15,0.637
21613,净化器,15,0.637
22084,磨碎,15,0.637
22309,花椰菜,66,0.637
22404,特雷西,15,0.637
22836,萨里,18,0.637
23122,草本植物,15,0.637
23163,精神病人,18,0.637
23233,背,15,0.637
23580,模糊不清,15,0.637
23771,报销,24,0.637
23789,西里尔,18,0.637
23891,曲棍球,24,0.637
24137,不成,24,0.637
24209,丁香,24,0.637
24254,尼采,42,0.637
24344,称谓,27,0.637
24373,索菲娅,18,0.637
24517,拉宾,15,0.637
24553,化解,18,0.637
24743,琉球,15,0.637
24921,扒手,15,0.637
25077,繁华,21,0.637
25130,可观,18,0.637
25250,闷热,18,0.637
25740,长矛,18,0.637
25909,胃蛋白酶,18,0.637
26072,武器化,15,0.637
26114,吉布斯,18,0.637
26510,神经外科,33,0.637
26652,西化,15,0.637
27096,中脑,18,0.637
27568,政治化,18,0.637
27611,护套,15,0.637
27646,已有,18,0.637
27717,十八条,21,0.637
27905,排毒,18,0.637
28187,路灯,15,0.637
28213,叶芝,18,0.637
28417,罗莎,15,0.637
28657,结膜,21,0.637
29093,苏西,15,0.637
29257,磁阻,18,0.637
29337,塔纳,18,0.637
29420,片面,15,0.637
30202,帽衫,15,0.637
30562,脊椎动物,114,0.637
30815,泳衣,21,0.637
31203,弄虚作假,15,0.637
31486,生存能力,18,0.637
31501,拉脱维亚,15,0.637
31605,愚蠢地,15,0.637
31778,海德堡,15,0.637
31811,内侧,15,0.637
31835,失聪,78,0.637
31917,追认,21,0.637
32341,沙文主义,15,0.637
32562,喷灯,27,0.637
32828,氨纶,21,0.637
33239,布鲁克,18,0.637
33271,海绵状,21,0.637
33660,猎头,18,0.637
33872,聚四氟乙烯,27,0.637
33926,迈尔斯,24,0.637
33948,心理咨询,18,0.637
33959,妄想,15,0.637
34327,孟德尔,36,0.637
34338,惠更斯,21,0.637
34925,元朗,21,0.637
35518,嫁妆,15,0.637
35815,德堡,24,0.637
35927,拉拉,18,0.637
35981,妇产科,15,0.637
36029,重熔,54,0.637
36242,11000,18,0.637
36836,滚装,15,0.637
36994,向东,15,0.637
38516,热释光,15,0.637
38605,少缴,27,0.637
39296,贾巴尔,18,0.637
40061,zro,18,0.637
40124,共培养,15,0.637
41589,逆流,15,0.637
41642,溶栓,30,0.637
43844,古生界,21,0.637
44020,血症,15,0.637
44588,k5,18,0.637
46137,艾斯纳,15,0.637
46423,spo2,15,0.637
46665,普拉,18,0.637
46939,泛非,15,0.637
48127,sunos,15,0.637
49259,skutterudite,24,0.637
2239,属,410,0.636
3116,财务,1525,0.636
3933,身体,5763,0.636
4284,含义,452,0.636
4288,车,1902,0.636
4628,贡献,1279,0.636
4931,夏,82,0.636
5635,品尝,101,0.636
8503,演员,1170,0.636
11354,分公司,141,0.636
14778,阳台,225,0.636
16700,网格,304,0.636
23456,三角,129,0.636
584,年度,2040,0.635
1431,群,595,0.635
3277,平方米,130,0.635
6148,切割,362,0.635
9555,会计,957,0.635
9617,脚下,118,0.635
20747,磨削,154,0.635
1924,外壳,150,0.634
2194,自我,2770,0.634
3425,记录,4780,0.634
4325,条,6325,0.634
8806,映射,261,0.634
10507,文本,1858,0.634
11887,难民营,79,0.634
12240,补救,276,0.634
12557,身份验证,409,0.634
15777,保护主义,112,0.634
19654,问候,115,0.634
24684,淹死,88,0.634
3885,比利时,222,0.633
4911,国内,1987,0.633
5593,以色列,3243,0.633
5626,邪恶,493,0.633
11341,鲁迅,71,0.633
13706,市区,119,0.633
15367,巴拉克,283,0.633
20293,宇宙飞船,149,0.633
21138,人道主义,251,0.633
23502,h2,122,0.633
24324,罗波安,76,0.633
24651,摊销,64,0.633
28205,再审,64,0.633
30,队员,684,0.632
252,教育,11310,0.632
1441,称为,2881,0.632
2581,爬行,81,0.632
5685,电气,309,0.632
5792,酒,579,0.632
6423,伙伴,783,0.632
9295,铝箔,55,0.632
10707,定量,283,0.632
11274,谷物,169,0.632
12469,辞去,150,0.632
12539,政治家,723,0.632
13649,@,101,0.632
19340,交替,49,0.632
28780,亚特兰大,95,0.632
390,出生,2217,0.631
614,发言,381,0.631
1156,信件,521,0.631
1937,石头,840,0.631
3954,面神经,40,0.631
5034,仪器,679,0.631
5599,财政部长,243,0.631
6081,仇敌,216,0.631
6676,腐败,619,0.631
7908,示威,187,0.631
8181,发生爆炸,40,0.631
9205,空调,369,0.631
11470,一瞥,40,0.631
12396,核定,40,0.631
13407,伴随,219,0.631
18069,动漫,40,0.631
18785,火炮,40,0.631
27495,现象学,46,0.631
29956,库尔德,46,0.631
32934,古兰经,89,0.631
39536,非上市,43,0.631
589,大学,6993,0.63
2765,帝国,444,0.63
3613,坟墓,312,0.63
3843,遗址,265,0.63
5819,财政赤字,34,0.63
10977,消解,34,0.63
11186,邻居,854,0.63
12586,讨价还价,68,0.63
14776,鬼魂,108,0.63
16210,汤姆森,34,0.63
16465,草药,74,0.63
16763,淘气,34,0.63
16973,神经学家,71,0.63
22932,自闭症,281,0.63
23506,赞比亚,74,0.63
23528,恩格斯,34,0.63
24504,舒张,34,0.63
28404,evans,34,0.63
29465,放线菌,34,0.63
719,存储器,167,0.629
1932,大海,490,0.629
7086,阿拉伯,773,0.629
7839,尊重,1461,0.629
9508,孟加拉国,124,0.629
9540,上司,293,0.629
13155,集中式,31,0.629
13361,点头,65,0.629
13777,爱意,31,0.629
15022,好吃,65,0.629
16097,东北部,235,0.629
18876,截取,62,0.629
19724,圣战,61,0.629
20979,重新考虑,133,0.629
22912,光合,121,0.629
23924,坏人,31,0.629
23958,非人类,62,0.629
24700,类似物,31,0.629
26956,托勒密,31,0.629
32033,苗,31,0.629
416,创立,120,0.628
1846,明示,109,0.628
5516,效力,1190,0.628
5560,惩治,146,0.628
6673,腐朽,28,0.628
7170,赔偿,1169,0.628
10756,吸附剂,56,0.628
10948,有效率,238,0.628
11915,袍子,28,0.628
12863,运输工具,137,0.628
15098,伊朗,407,0.628
18693,投注,28,0.628
20119,承付,28,0.628
22758,孢粉,28,0.628
30296,汇出,28,0.628
30451,超短,28,0.628
37267,pao2,28,0.628
224,得,1708,0.627
236,本,17529,0.627
522,合作社,365,0.627
2178,幸福,1849,0.627
2589,援助,1833,0.627
2627,当代,600,0.627
3178,长时间,963,0.627
4244,年幼,25,0.627
4459,设定,722,0.627
10045,研究生,320,0.627
10398,埃里克,164,0.627
11181,激活,605,0.627
11841,随时随地,25,0.627
12524,赎,25,0.627
13098,纳粹,222,0.627
13868,较为,97,0.627
17461,防水,144,0.627
20588,朱迪,53,0.627
21372,艾克,25,0.627
24443,好客,25,0.627
24783,静脉滴注,25,0.627
30630,贫瘠,25,0.627
32336,珠宝商,25,0.627
38757,单核,25,0.627
2356,伟大,2451,0.626
5375,重型,210,0.626
18591,悔改,69,0.626
18765,浪漫,801,0.626
25444,加拿大人,69,0.626
1901,不知,22,0.625
3074,签订,643,0.625
3665,元帅,63,0.625
4156,文化,10061,0.625
5416,便于,44,0.625
6333,拷问,22,0.625
7745,汉族,44,0.625
7783,乐手,22,0.625
8698,妊娠期,44,0.625
9026,球状,22,0.625
10097,告发,22,0.625
10601,惰性,22,0.625
12642,附带,402,0.625
12854,沉淀物,22,0.625
14393,机智,22,0.625
15053,兴盛,22,0.625
15470,手写体,22,0.625
19632,产生共鸣,22,0.625
19970,纽兰,22,0.625
21387,鲁滨逊,22,0.625
24947,可逆性,22,0.625
25265,父权,22,0.625
26301,防弹衣,22,0.625
28723,奉承,22,0.625
28760,爱德华多,44,0.625
33459,波哥大,22,0.625
38811,微粒体,22,0.625
43957,半月板,22,0.625
56,完,342,0.624
2092,抚养,150,0.624
2193,求解,297,0.624
2838,埃米,19,0.624
6016,负债,263,0.624
7920,尽早,38,0.624
7962,非正义,19,0.624
8846,伎俩,38,0.624
9297,喷发,98,0.624
9425,过道,19,0.624
13716,羞涩,19,0.624
13835,装束,19,0.624
13871,气相,19,0.624
15210,可视化,215,0.624
15386,优于,19,0.624
15610,抢走了,19,0.624
16821,里程碑式,19,0.624
17638,重置,60,0.624
17904,微调,19,0.624
18115,退,19,0.624
19256,卡尔顿,19,0.624
21910,聚丙烯腈,19,0.624
22314,嫦娥,19,0.624
22646,冯,19,0.624
24249,哈欠,19,0.624
25131,迫害,101,0.624
25174,金发,19,0.624
25605,醋栗,19,0.624
26252,花青素,19,0.624
26717,瑞典人,19,0.624
26779,法兰克,19,0.624
27115,碱度,60,0.624
27221,猥亵,19,0.624
32304,巩膜,19,0.624
34245,数十亿美元,19,0.624
34690,上皮细胞,19,0.624
34840,贝,19,0.624
36596,五十万元,19,0.624
37309,hci,19,0.624
43087,a549,19,0.624
2251,精力,554,0.623
3483,原,820,0.623
6260,高级,1340,0.623
10992,放心,57,0.623
11722,教育家,119,0.623
14980,喔,149,0.623
15668,生物工程,62,0.623
22916,磷,262,0.623
28547,ⅵ,149,0.623
29976,迷宫,216,0.623
2666,怒气,85,0.622
3103,移走,685,0.622
6139,总司令,67,0.622
6795,基督教,659,0.622
7835,扩充,35,0.622
9204,空中,924,0.622
10284,准许,1869,0.622
11000,可行性,551,0.622
15627,凌乱,35,0.622
16387,负担得起,70,0.622
17341,实证,141,0.622
22338,ⅳ,538,0.622
29107,消声器,70,0.622
34198,mcs,118,0.622
1469,奥威尔,48,0.621
1526,翻修,16,0.621
1949,打碎,16,0.621
3073,签字,395,0.621
4058,正统,16,0.621
4683,主席,3996,0.621
6715,西西里,16,0.621
6883,挨打,16,0.621
8123,条例,19864,0.621
8144,炸弹,697,0.621
8712,说不出,16,0.621
12289,发夹,16,0.621
13099,纳粹党,16,0.621
13981,蒸发量,16,0.621
14040,毒,16,0.621
14066,正确性,146,0.621
14357,拦截器,16,0.621
15748,司各特,16,0.621
15788,过后,16,0.621
15928,圆顶,32,0.621
15934,碎,16,0.621
16398,非赢利,16,0.621
16562,流线型,32,0.621
17075,奶山羊,16,0.621
17602,围封,16,0.621
18256,正视,16,0.621
19447,河堤,16,0.621
19788,立法委员,16,0.621
20266,大都会,16,0.621
21186,毋庸置疑,16,0.621
21459,旋涡,16,0.621
21847,谢泼德,16,0.621
21979,乘务员,16,0.621
23046,注解,16,0.621
23230,众议员,16,0.621
23315,不知不觉,16,0.621
24008,奥多,16,0.621
25849,印迹,16,0.621
26474,挺直,16,0.621
26890,贞节,16,0.621
27015,姥姥,16,0.621
27108,接枝,32,0.621
27429,免去,16,0.621
28133,4200,16,0.621
29879,贝特,16,0.621
31268,离心,67,0.621
31714,无利可图,16,0.621
34077,不屈不挠,16,0.621
34210,cics,16,0.621
34841,岩层,16,0.621
36048,秦,16,0.621
36940,济南,16,0.621
38058,修正主义,16,0.621
39042,马来亚,16,0.621
41417,dgs,16,0.621
6048,正好,81,0.62
10484,面板,175,0.62
18167,胆囊,73,0.62
18805,朱莉,77,0.62
21108,大豆,388,0.62
22102,黎巴嫩,351,0.62
22397,饱和,247,0.62
25607,微胶囊,61,0.62
728,当然,5351,0.619
2868,美容,142,0.619
3181,长,2488,0.619
5300,年老,42,0.619
13758,完整性,378,0.619
15380,扩音器,29,0.619
17044,几何图形,29,0.619
20183,杀人犯,87,0.619
20419,洗衣店,29,0.619
20866,菩萨,42,0.619
23260,柏拉图,29,0.619
25421,保险丝,29,0.619
25577,伊莎贝尔,29,0.619
30179,雄性不育,29,0.619
32375,原教旨主义,42,0.619
33994,生态旅游,42,0.619
34072,反倾销,113,0.619
42832,二甲苯,29,0.619
3196,裁判,200,0.618
3677,事项,1077,0.618
4367,探测器,526,0.618
4725,计程车,68,0.618
5074,走运,55,0.618
9742,巴西,4424,0.618
12733,配件,256,0.618
18883,拉里,156,0.618
29160,千瓦,107,0.618
470,一位,8822,0.617
2869,美丽,2256,0.617
3480,最少,997,0.617
4667,薄膜,710,0.617
5103,胸膛,26,0.617
5328,肾脏,299,0.617
6027,陷入,208,0.617
7377,将近,606,0.617
9857,控方,52,0.617
9911,负载,420,0.617
9982,连铸,26,0.617
10099,享有,974,0.617
10385,抗药性,104,0.617
10488,反之亦然,78,0.617
15110,西南部,179,0.617
15387,赶超,26,0.617
17405,大纲,39,0.617
17611,晶片,52,0.617
17755,明珠,26,0.617
18285,霍普金斯,26,0.617
18628,自恋,26,0.617
18800,特有,39,0.617
24533,怀疑者,26,0.617
26393,字谜,88,0.617
26967,快艇,26,0.617
27875,血栓,39,0.617
28218,缺氧,135,0.617
28493,原位杂交,39,0.617
29778,淋病,26,0.617
30730,冲压,26,0.617
30784,击杀,26,0.617
31280,成岩,26,0.617
33322,邮递员,39,0.617
36383,血管瘤,39,0.617
37489,细胞毒,26,0.617
2106,显微镜,662,0.616
2237,层面,782,0.616
2620,损失,3639,0.616
6989,日志,294,0.616
11984,散文,147,0.616
12013,交际,168,0.616
27113,米德,49,0.616
1064,布袋,46,0.615
2787,诡异,36,0.615
3713,法师,23,0.615
3866,散落,23,0.615
5198,健康,8824,0.615
6748,冲击波,46,0.615
8582,灵性,72,0.615
8602,山,525,0.615
9169,卵石,23,0.615
11071,经常性,23,0.615
11097,水土保持,23,0.615
11156,流行性,46,0.615
11198,递归,36,0.615
11700,胰腺,46,0.615
11962,现实意义,82,0.615
11987,哲人,23,0.615
13150,舱房,69,0.615
13167,熊猫,95,0.615
13273,杰夫,243,0.615
13851,生意人,46,0.615
13935,詹森,23,0.615
15208,苦味,36,0.615
16159,布莱德,23,0.615
16858,苹果电脑,23,0.615
17380,防腐剂,108,0.615
20468,切尔,23,0.615
20531,食堂,36,0.615
21364,施舍,36,0.615
24508,北大,23,0.615
25539,小猪,23,0.615
25681,领海,23,0.615
26323,匈牙利人,23,0.615
29148,核素,36,0.615
31733,阿格,23,0.615
36440,基遍,23,0.615
38612,索道,46,0.615
38615,断奶,23,0.615
42135,基库尤,23,0.615
228,家庭,6493,0.614
9545,改动,250,0.614
10716,其余,506,0.614
23697,令人满意,280,0.614
25292,黏液,56,0.614
5977,开心,828,0.613
