,words,amounts,entropies
3449,εντατικός,522,0.543
6621,πάρκα,103,0.543
7500,δυσκίνητος,30,0.543
7824,ερείπιο,60,0.543
9221,έξαρση,30,0.543
186,τηλεόραση,1061,0.542
942,ευνοώ,477,0.542
3194,νότος,336,0.542
5202,Σέρβος,86,0.542
12176,εμπορευματοποίηση,102,0.542
21780,győri,56,0.542
1227,θυμάμαι,186,0.541
8268,καπνίζω,147,0.541
1313,προωθώ,4204,0.54
1743,δέκα,2316,0.54
2231,γενικός,9146,0.54
2525,δημιουργικά,26,0.54
2646,κερδοφόρος,139,0.54
6065,αρσενικός,91,0.54
11189,κοπάδι,26,0.54
11493,alvarez,26,0.54
11960,κολλημένος,26,0.54
16543,καταβάζω,26,0.54
16599,διηπειρωτικός,26,0.54
3917,ανεπανόρθωτος,100,0.539
4810,ενεργητικός,200,0.539
5519,ρολόι,100,0.539
11786,υπερπαραγωγή,87,0.539
16786,τουάλετα,87,0.539
196,σριάλανκα,35,0.538
3099,midlands,70,0.538
5031,προδικαστικός,35,0.538
7678,πανικοβάλλω,35,0.538
10320,watts,96,0.538
17274,ανθρωποκτονία,35,0.538
3563,δημοσκόπηση,171,0.537
4639,επεμβαίνω,206,0.537
4670,παγκοσμιοποιώ,239,0.537
5288,άνθρακας,57,0.537
6423,κρατούμενος,1312,0.537
1000,θυμίζω,687,0.536
2699,επιβεβλημένος,22,0.536
4032,απόγευμα,1230,0.536
4241,βρέφος,44,0.536
4990,8ος,156,0.536
6308,προσέλω,22,0.536
7289,επανακαθορισμός,22,0.536
7372,ημικύκλιο,22,0.536
8128,ράβδος,22,0.536
8256,ορθολογισμός,22,0.536
8291,χρηματιστής,22,0.536
9202,επιφορτίζω,22,0.536
9206,19 . 05,22,0.536
9887,στοιχηματίζω,22,0.536
11448,αδιαπραγμάτευτος,22,0.536
12119,αναβλητικός,22,0.536
12581,πανδημία,167,0.536
12865,μοναστήρι,22,0.536
20533,αυτοκόλλητο,22,0.536
3092,ευχαρίστηση,151,0.535
3985,υποψήφιος,3527,0.535
5328,δραστήρια,106,0.535
7080,δικτατορικός,119,0.535
8316,hughes,128,0.535
9490,τηλεφωνικός,265,0.535
12102,ερωτηματολόγιο,119,0.535
2644,βέλτιστος,670,0.534
2672,διαχειρίζω,817,0.534
3291,αδιαφορώ,31,0.534
5032,προσχέδιο,71,0.534
5114,Αλβανός,71,0.534
6099,ψευδής,183,0.534
9995,μολυσματικός,31,0.534
10342,κραδασμός,31,0.534
16537,airways,31,0.534
19657,βιοκτόνας,71,0.534
302,δείχνω,6897,0.533
1069,διαδίκτυο,2994,0.533
1802,έλξη,49,0.533
2875,25ος,178,0.533
3935,επαγρύπνηση,129,0.533
4705,ποιοτικά,40,0.533
5162,μεταβάλλω,89,0.533
7990,εργολάβος,49,0.533
9315,συμβατικός,507,0.533
11743,manders,80,0.533
1458,μεταβολή,639,0.532
3671,πενήντα,286,0.532
17468,30 . 000,58,0.532
3644,Αμερικανός,810,0.531
5496,παράδεισος,110,0.531
2391,προσωπικότητα,513,0.53
3081,απλούστερος,193,0.53
4199,συνώνυμο,27,0.53
4900,βάσιμος,27,0.53
6685,τεχνική,27,0.53
7224,ύψιστης,54,0.53
7724,πλήμμυρας,27,0.53
8070,βαλένθι,27,0.53
8077,κατοχικός,27,0.53
8194,απαγορευτικός,54,0.53
9293,παρανοώ,27,0.53
9785,αντιμαχόμενος,27,0.53
9867,γιαγιά,198,0.53
10004,συμπονετικός,27,0.53
10081,εγκεφαλικός,189,0.53
10123,κεφαλαιοποίηση,27,0.53
10196,αρχιμήδη,27,0.53
10336,συναγερμός,63,0.53
10667,βλήμα,27,0.53
10853,ανακωχή,27,0.53
13709,αλληλεξάρτηση,108,0.53
14071,παραγουάα,27,0.53
14160,άμυλο,27,0.53
18357,δήμα,238,0.53
437,καιρός,5911,0.529
2472,ασθενής,1740,0.529
2657,συμμετέχων,488,0.529
3747,ρατσιστικός,152,0.529
341,προέρχομαι,2410,0.528
580,συνεπής,175,0.528
635,απόφαση,21126,0.528
1911,παρέρχομαι,68,0.528
2682,ξεπερντώ,158,0.528
3721,βέλγος,86,0.528
6704,σκόπιμα,95,0.528
10151,θέαμα,68,0.528
1318,συνβήτω,400,0.527
6200,εξωφρενικός,109,0.527
6422,φυλακισμένος,91,0.527
5049,υπερφορτώνω,41,0.526
16168,εξυπνός,41,0.526
2149,κατασκεύω,128,0.525
2808,πόλη,3943,0.525
2895,περιεκτικός,406,0.525
3437,συσσώρευση,67,0.525
4448,ανάρμοστος,128,0.525
4541,kaufmann,55,0.525
5331,εφοδιασμός,654,0.525
7053,θεματοφύλακας,296,0.525
10358,περιοδικό,224,0.525
15335,αντιμονοπωλιακός,32,0.525
16649,prets,32,0.525
22985,μουστάκι,32,0.525
3093,τιμή,8848,0.524
4319,ασυνέπεια,161,0.524
6252,κ . ά .,23,0.524
8581,ναρκοπέδιο,23,0.524
11200,σφαγείο,69,0.524
12401,βιομηχανοποίηση,23,0.524
13319,dybkjaer,23,0.524
13379,δίσκος,23,0.524
13887,ευανάγνωστος,23,0.524
14831,πτερύγιο,23,0.524
16396,μιλιταριστικός,23,0.524
1005,συστήνω,356,0.523
1754,εργάλειο,222,0.523
4298,βγαίνω,94,0.523
4311,elmar brok,74,0.523
10046,μνημόνιο,195,0.523
10852,αιθιοπία,217,0.523
2062,μεταβατικός,1517,0.522
2237,εκμεταλλεύω,520,0.522
3614,πρωινό,111,0.522
4148,απαγορέυση,236,0.522
7059,απονέμω,37,0.522
19067,μεταβολισμός,37,0.522
1221,ppe,195,0.521
4059,επιθετικότητα,155,0.521
12244,φιλανθρωπία,102,0.521
13637,ακτινοβολία,317,0.521
14066,βακτήριο,255,0.521
17602,μικροβιακός,65,0.521
885,μεταξύ,33777,0.52
1022,επικύρωση,931,0.52
1479,πρότυπο,5568,0.52
1752,εργαλείο,2674,0.52
4664,αξιοπρόσεκτος,28,0.52
5100,ανακατασκευή,28,0.52
5477,γεωστρατηγικός,121,0.52
6579,ενσάρκωση,28,0.52
9815,παραμύθι,28,0.52
9884,ώριμος,28,0.52
11285,θεσμοθέτηση,28,0.52
12243,καρκινόγονος,28,0.52
13601,μικροχρηματοτήση,101,0.52
22805,κατσαρίδα,28,0.52
1520,επικροτώ,1858,0.519
1797,καθοδηγώ,327,0.518
5378,συμβολικά,47,0.518
12026,εξωεδαφικός,47,0.518
13983,γουινέας,122,0.518
3732,φόνος,127,0.517
5282,μάθημα,851,0.517
7702,αβλαβής,33,0.517
9418,ονοματολογία,66,0.517
11155,παρενόχληση,295,0.517
13128,προσχολικός,33,0.517
421,απαράδεκτος,3659,0.516
2395,κρύπτω,52,0.516
3370,άδικος,549,0.516
4330,συνάποφαση,349,0.516
10542,υγρά,52,0.516
12242,καρκινογόνος,156,0.516
14791,ποντίκι,156,0.516
1691,εξαίρετος,457,0.515
3630,περιστατικό,407,0.515
16319,τελεία,38,0.515
322,πέμπτη,895,0.514
2310,περιεχόμενό,81,0.514
6169,αιτώνντος,176,0.514
6273,Εβραία,62,0.514
9476,δάσος,939,0.514
9666,αναπληρωτής,124,0.514
12323,δρ,62,0.514
18460,σοής,243,0.514
1326,στενής,1203,0.513
3866,ολοκληρωτισμός,166,0.513
14758,αντίο,43,0.513
3491,ζηλεύω,24,0.512
4687,αλλού,1006,0.512
6583,πολυλειτουργικότητα,24,0.512
7611,συχνότητα,428,0.512
7992,προγραμματιστής,72,0.512
8168,ιδιοτροπία,24,0.512
10323,βούτυρος,24,0.512
10532,διακόπτης,24,0.512
11500,ταραγμένω,24,0.512
16412,φωτισμός,48,0.512
17388,σομαλικός,24,0.512
17723,itre,24,0.512
21902,rohs,24,0.512
1965,πετυχαίνω,948,0.511
2398,κρύπω,125,0.511
2642,σύμπραξη,227,0.511
2954,τριτοβάθμιος,149,0.511
3538,χρησιμότητα,270,0.511
4262,καθολικά,53,0.511
4264,σπάνιος,568,0.511
4549,σταθεροποιητικός,53,0.511
5027,συνταξιοδότηση,220,0.511
919,εκφράζω,7532,0.51
2008,πρακτικά,179,0.51
5827,μεταποιητικός,58,0.51
7339,ταυτόχρονος,116,0.51
7880,κοινωνικοπολιτικός,29,0.51
8679,κυνήγι,169,0.51
8810,πανέμορφος,104,0.51
10412,ήθος,29,0.51
10670,λίτρα,82,0.51
16820,κοιλιά,29,0.51
4248,εργαστηριακός,63,0.509
6680,διάβημα,63,0.509
13050,ιρανός,63,0.509
13699,βαρετός,126,0.509
68,"""",49135,0.508
2924,παγιώνω,146,0.508
6885,σικελία,34,0.508
8197,χώμα,68,0.508
9765,δένω,34,0.508
10279,κατάλοιπος,34,0.508
12587,διοργανωτής,68,0.508
14210,υπερθέρμανση,111,0.508
16684,eures,73,0.508
16894,παπαρούνας,34,0.508
5852,παροπλίζω,44,0.507
6051,θηλυκός,39,0.507
9857,ευρωσκεπτικισμός,39,0.507
10315,εξερεύνηση,171,0.507
846,επέμβαση,654,0.506
1695,δυστυχώς,7699,0.506
5287,αέριο,1304,0.506
7010,συσσωρεύω,122,0.506
12155,κωδικοποιώ,196,0.506
1428,εναρμόνω,174,0.505
3070,ιδανικός,586,0.505
4007,προηγούμαι,113,0.505
4690,ευρωσκεπτικιστής,123,0.505
5932,αβέβαιος,266,0.505
9252,helms,64,0.505
10110,μπαμπάς,64,0.505
10469,ιστό,54,0.505
11921,λίβανο,167,0.505
18688,piebalgs,187,0.505
2688,ζωτικός,2602,0.504
3259,χωριστός,290,0.504
4972,παράνομος,3371,0.504
10410,σόγος,99,0.504
1226,θυμαίνω,203,0.503
6958,μκος,767,0.503
493,συμπεριλαμβάνω,3675,0.502
613,δεξιά,612,0.502
1747,περιεχόμενο,2871,0.502
3481,διδάσκω,502,0.502
1766,τεχνικός,5136,0.501
6913,70,648,0.501
370,παρουσιάζω,4871,0.5
413,πολιτική,66244,0.5
887,εξακρίβωση,35,0.5
1656,σφραγίζω,25,0.5
2032,περιγράφω,1167,0.5
3560,γυρίζω,190,0.5
3583,συνένωση,35,0.5
3929,ξενόφοβος,35,0.5
4003,προηγώ,40,0.5
4698,χορδή,25,0.5
6364,συμπόνιο,200,0.5
6637,εύρυ,65,0.5
6845,αποικιοκρατικός,55,0.5
7469,αναστατώνω,40,0.5
8150,γυαλιά,50,0.5
8927,μολούκος,25,0.5
9477,ξύλο,130,0.5
9543,δυσανάλογα,95,0.5
9871,habeas,30,0.5
9877,χιούμορ,80,0.5
10171,λίγκα,25,0.5
10935,εκδίκηση,90,0.5
11563,ποπ,30,0.5
11654,ερωτικός,25,0.5
11788,συγκομιδή,25,0.5
12125,αγάλμα,25,0.5
12711,διερευνητικός,30,0.5
13116,επόπτης,25,0.5
14553,εύγλωττος,25,0.5
14885,århus,25,0.5
15054,γράφημα,85,0.5
15318,όφερ,25,0.5
16712,ποιητικός,40,0.5
17004,carnero,25,0.5
135,όλος,82165,0.498
2678,ευκαιρία,14560,0.498
3162,έντιμος,96,0.498
4130,επιλεγώ,121,0.498
7356,επικαιροποίηση,96,0.498
2011,ρεαλιστός,171,0.497
2996,λεπτομερώς,325,0.497
4016,βαρύς,134,0.497
6083,γενεάν,374,0.497
11220,ευθυγράμμιση,76,0.497
11242,ρουμάνος,177,0.497
5942,σύλληψη,598,0.496
6235,αλιεύω,132,0.496
9918,κυκλώνα,61,0.496
4341,φθάνω,454,0.495
4443,υπέρκρατος,56,0.495
8129,ουίσκι,56,0.495
14648,εθνικοποίηση,51,0.495
2379,κυβερνητικός,867,0.494
3348,ανεξέλεγκτης,41,0.494
5715,αποτέφρωση,224,0.494
14424,υπεργολάβος,92,0.494
18547,kallas,210,0.494
1625,σπάω,145,0.493
2272,σταματώ,2665,0.493
4823,αδράσσω,36,0.493
5544,σωκράτης,36,0.493
5826,επαναβεβαιώνω,163,0.493
10388,λιπαρά,36,0.493
13185,ανταποκριτής,36,0.493
17667,κάιντα,148,0.493
610,δικαίωμα,48246,0.492
2002,κατανόηση,1588,0.492
2445,ύπαρξη,926,0.492
2606,21ος,941,0.492
6363,συλλυπητήριος,211,0.492
10112,συμβολίζω,98,0.492
11228,Ελβετία,134,0.492
805,συμμορφώνω,1311,0.491
864,νομίζω,9378,0.491
2605,κατώφλι,88,0.491
3297,ορόσημο,150,0.491
4002,προβάδισμα,31,0.491
4207,κρέας,537,0.491
4246,βρεφικός,31,0.491
5195,βαλκάνιο,772,0.491
9830,άγγελος,31,0.491
9919,κυκλώνας,31,0.491
14589,temelin,31,0.491
1072,πια,768,0.49
1228,θυμέτω,254,0.49
5107,9ος,135,0.49
5228,πολυεθνοτικός,26,0.49
5776,σωματικός,644,0.49
6902,διακριτής,26,0.49
7176,εμπνευσμένος,26,0.49
7631,ωθή,26,0.49
9043,νικητής,221,0.49
9051,τρυφερότητα,26,0.49
9193,παραμορφώνω,26,0.49
9885,ωριμάζω,26,0.49
13441,βιολί,26,0.49
13809,προκαθορίζω,26,0.49
14313,δημοσιογραφικός,26,0.49
14814,βραζιλιάνος,26,0.49
4398,12ος,167,0.489
13062,ισραηλινός,861,0.489
1584,ανοικοδομώ,47,0.488
3029,αναδιανομή,94,0.488
4201,ολοκληρωτικός,361,0.488
6181,σοκ,156,0.488
8232,υπόνοια,47,0.488
8609,βούτυρο,47,0.488
10659,κουβέιτ,47,0.488
2270,απλής,84,0.487
9409,εκτ,844,0.487
15402,λάος,104,0.487
22707,νευρωνικός,42,0.487
434,όχι,30483,0.486
2381,αντιμέτωπος,923,0.486
3069,ατομικός,528,0.486
3098,δυτικός,1176,0.486
4964,αρετό,79,0.486
6204,εσκεμμένος,58,0.486
9570,ορολογία,137,0.486
14493,πρίστινα,58,0.486
690,γεγονός,16063,0.485
2585,αποτρέπω,2156,0.485
4894,συστηματικός,733,0.485
5245,τιμόνι,37,0.485
1124,νομοθεσία,12358,0.484
2043,περίσταση,668,0.484
3870,απαριθμώ,143,0.484
11970,Ιορδανία,53,0.484
16369,υλοτομία,53,0.484
3032,απουσιάζω,80,0.483
6003,εποπτεύω,96,0.483
7118,κουνώ,32,0.483
7235,ευεξία,32,0.483
1021,επιβεβαιώνω,3002,0.482
8874,ρουάντα,203,0.482
9699,επισκέπτης,230,0.482
424,γνωστός,2949,0.481
1222,ελκ,59,0.481
1796,οδήγηση,252,0.481
3819,δοκιμασία,537,0.481
9639,ευφυΐα,76,0.481
787,ελεγχίνω,70,0.48
3261,ξεχωριστής,245,0.48
3964,διορίζω,279,0.48
10092,νεοφιλελευθερισμός,43,0.48
10756,ομοφυλοφιλικός,43,0.48
2484,ενδυναμώνω,211,0.479
3107,λειτουργικότητα,54,0.479
4132,ρωγμός,27,0.479
6761,ομαλής,27,0.479
7081,σεξουαλικός,1827,0.479
8943,δράστος,54,0.479
10039,αναχρονιστικός,54,0.479
12017,ναυπηγείο,491,0.479
13824,απροσδόκητα,27,0.479
14552,εύστοχα,27,0.479
16336,κόπωση,27,0.479
20806,δία,27,0.479
1552,ανήλικος,407,0.478
3310,περιεγράφω,141,0.478
7532,κότα,38,0.478
8528,ελαχιστοποιώ,228,0.478
12303,αθώος,38,0.478
1991,μονομερής,126,0.477
2266,οικονομικός,41405,0.477
2972,φταίξιμο,49,0.477
4995,φιλοξενώ,158,0.477
7056,φρουρός,49,0.477
11558,μαυροβούνιος,87,0.477
735,φινλανδία,418,0.476
1039,δεδομένος,1048,0.476
9140,γκρίζος,131,0.476
9780,καταλονία,77,0.476
10109,μπαμπά,82,0.476
207,πρόσφατα,4147,0.475
568,προσοχή,8924,0.475
2572,πέμπτον,208,0.475
3836,αδιάφορος,160,0.475
5581,καταγγελία,1029,0.475
7434,χειραγώγηση,126,0.475
11936,τυνησία,728,0.475
18,ευρωπαίος,7534,0.474
272,συμφιλίωση,624,0.474
347,παρελθόν,4120,0.474
1254,παράγω,1478,0.474
1471,τρίτος,14172,0.474
1587,ξαναχτίζω,55,0.474
1840,30%,854,0.474
3902,φτερά,66,0.474
8486,τομάτα,33,0.474
9959,αποπληρωμή,55,0.474
10701,εβραϊκός,132,0.474
11804,αναξιόπιστος,33,0.474
11915,διακοινοβουλευτικός,165,0.474
18661,sachs,33,0.474
5127,συνύπαρξη,283,0.473
9054,συναισθηματικός,163,0.473
10082,ναός,116,0.473
12484,κληρονομώ,94,0.473
1220,ομόφωνα,1012,0.472
5383,μητρότητα,626,0.472
8404,μυρωδιά,78,0.472
9549,πλατεία,83,0.472
1171,υπεύθυνος,3523,0.471
8531,φρόνιμος,39,0.471
8727,διακύμανση,39,0.471
14060,αντισυνταγματικός,39,0.471
14254,ευσεβής,39,0.471
1055,αγνώστος,67,0.47
